tollgate_id,direction,date,time_window,weekday,holiday,volume,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
3,1,2016-09-25,"[05:20:00,05:40:00)",7,False,10,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[05:40:00,06:00:00)",7,False,17,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[06:00:00,06:20:00)",7,False,21,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[06:20:00,06:40:00)",7,False,28,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[06:40:00,07:00:00)",7,False,49,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[07:00:00,07:20:00)",7,False,50,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[07:20:00,07:40:00)",7,False,72,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[07:40:00,08:00:00)",7,False,112,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[08:00:00,08:20:00)",7,False,112,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[08:20:00,08:40:00)",7,False,111,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[08:40:00,09:00:00)",7,False,120,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
3,1,2016-09-25,"[09:00:00,09:20:00)",7,False,108,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[09:20:00,09:40:00)",7,False,140,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[09:40:00,10:00:00)",7,False,102,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[10:00:00,10:20:00)",7,False,105,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[10:20:00,10:40:00)",7,False,104,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[10:40:00,11:00:00)",7,False,97,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[11:00:00,11:20:00)",7,False,104,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[11:20:00,11:40:00)",7,False,89,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[11:40:00,12:00:00)",7,False,86,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
3,1,2016-09-25,"[12:00:00,12:20:00)",7,False,126,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[12:20:00,12:40:00)",7,False,98,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[12:40:00,13:00:00)",7,False,103,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[13:00:00,13:20:00)",7,False,131,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[13:20:00,13:40:00)",7,False,158,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[13:40:00,14:00:00)",7,False,131,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[14:00:00,14:20:00)",7,False,121,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[14:20:00,14:40:00)",7,False,138,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[14:40:00,15:00:00)",7,False,136,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
3,1,2016-09-25,"[15:00:00,15:20:00)",7,False,122,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[15:20:00,15:40:00)",7,False,119,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[15:40:00,16:00:00)",7,False,107,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[16:00:00,16:20:00)",7,False,109,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[16:20:00,16:40:00)",7,False,100,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[16:40:00,17:00:00)",7,False,101,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[17:00:00,17:20:00)",7,False,118,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[17:20:00,17:40:00)",7,False,84,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[17:40:00,18:00:00)",7,False,82,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
3,1,2016-09-25,"[18:00:00,18:20:00)",7,False,75,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[18:20:00,18:40:00)",7,False,88,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[18:40:00,19:00:00)",7,False,71,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[19:00:00,19:20:00)",7,False,66,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[19:20:00,19:40:00)",7,False,69,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[19:40:00,20:00:00)",7,False,73,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[20:00:00,20:20:00)",7,False,61,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[20:20:00,20:40:00)",7,False,62,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[20:40:00,21:00:00)",7,False,48,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
3,1,2016-09-25,"[21:00:00,21:20:00)",7,False,30,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[21:20:00,21:40:00)",7,False,39,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[21:40:00,22:00:00)",7,False,27,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[22:00:00,22:20:00)",7,False,21,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[22:20:00,22:40:00)",7,False,19,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[22:40:00,23:00:00)",7,False,26,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[23:00:00,23:20:00)",7,False,10,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[23:20:00,23:40:00)",7,False,9,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-25,"[23:40:00,00:00:00)",7,False,13,1007.2,1012.1,358.0,0.5,21.8,93.0,0.0
3,1,2016-09-26,"[00:00:00,00:20:00)",1,False,159,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[00:20:00,00:40:00)",1,False,88,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[00:40:00,01:00:00)",1,False,80,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[01:00:00,01:20:00)",1,False,9,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[01:20:00,01:40:00)",1,False,12,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[01:40:00,02:00:00)",1,False,10,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[02:00:00,02:20:00)",1,False,9,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[02:20:00,02:40:00)",1,False,4,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[02:40:00,03:00:00)",1,False,3,1008.4,1013.3,307.0,1.3,24.1,83.0,0.0
3,1,2016-09-26,"[03:00:00,03:20:00)",1,False,4,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[03:20:00,03:40:00)",1,False,9,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[03:40:00,04:00:00)",1,False,6,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[04:00:00,04:20:00)",1,False,4,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[04:20:00,04:40:00)",1,False,5,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[04:40:00,05:00:00)",1,False,9,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[05:00:00,05:20:00)",1,False,12,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[05:20:00,05:40:00)",1,False,9,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[05:40:00,06:00:00)",1,False,14,1007.7,1012.6,174.0,1.6,28.5,57.0,0.0
3,1,2016-09-26,"[06:00:00,06:20:00)",1,False,22,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[06:20:00,06:40:00)",1,False,49,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[06:40:00,07:00:00)",1,False,66,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[07:00:00,07:20:00)",1,False,83,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[07:20:00,07:40:00)",1,False,87,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[07:40:00,08:00:00)",1,False,137,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[08:00:00,08:20:00)",1,False,138,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[08:20:00,08:40:00)",1,False,164,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[08:40:00,09:00:00)",1,False,150,1005.4,1010.3,37.0,4.1,30.3,56.0,0.0
3,1,2016-09-26,"[09:00:00,09:20:00)",1,False,145,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[09:20:00,09:40:00)",1,False,113,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[09:40:00,10:00:00)",1,False,104,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[10:00:00,10:20:00)",1,False,85,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[10:20:00,10:40:00)",1,False,88,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[10:40:00,11:00:00)",1,False,93,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[11:00:00,11:20:00)",1,False,60,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[11:20:00,11:40:00)",1,False,76,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[11:40:00,12:00:00)",1,False,54,1005.6,1010.5,81.0,2.6,28.9,66.0,0.0
3,1,2016-09-26,"[12:00:00,12:20:00)",1,False,79,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[12:20:00,12:40:00)",1,False,82,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[12:40:00,13:00:00)",1,False,84,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[13:00:00,13:20:00)",1,False,87,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[13:20:00,13:40:00)",1,False,77,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[13:40:00,14:00:00)",1,False,89,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[14:00:00,14:20:00)",1,False,110,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[14:20:00,14:40:00)",1,False,98,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[14:40:00,15:00:00)",1,False,77,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0
3,1,2016-09-26,"[15:00:00,15:20:00)",1,False,102,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[15:20:00,15:40:00)",1,False,77,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[15:40:00,16:00:00)",1,False,93,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[16:00:00,16:20:00)",1,False,82,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[16:20:00,16:40:00)",1,False,89,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[16:40:00,17:00:00)",1,False,78,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[17:00:00,17:20:00)",1,False,85,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[17:20:00,17:40:00)",1,False,90,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[17:40:00,18:00:00)",1,False,82,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0
3,1,2016-09-26,"[18:00:00,18:20:00)",1,False,91,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[18:20:00,18:40:00)",1,False,55,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[18:40:00,19:00:00)",1,False,70,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[19:00:00,19:20:00)",1,False,59,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[19:20:00,19:40:00)",1,False,57,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[19:40:00,20:00:00)",1,False,52,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[20:00:00,20:20:00)",1,False,44,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[20:20:00,20:40:00)",1,False,58,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[20:40:00,21:00:00)",1,False,33,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0
3,1,2016-09-26,"[21:00:00,21:20:00)",1,False,27,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[21:20:00,21:40:00)",1,False,40,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[21:40:00,22:00:00)",1,False,28,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[22:00:00,22:20:00)",1,False,19,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[22:20:00,22:40:00)",1,False,27,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[22:40:00,23:00:00)",1,False,29,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[23:00:00,23:20:00)",1,False,14,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[23:20:00,23:40:00)",1,False,12,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-26,"[23:40:00,00:00:00)",1,False,8,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0
3,1,2016-09-27,"[00:00:00,00:20:00)",2,False,123,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[00:20:00,00:40:00)",2,False,87,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[00:40:00,01:00:00)",2,False,59,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[01:00:00,01:20:00)",2,False,12,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[01:20:00,01:40:00)",2,False,7,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[01:40:00,02:00:00)",2,False,5,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[02:00:00,02:20:00)",2,False,4,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[02:20:00,02:40:00)",2,False,3,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[02:40:00,03:00:00)",2,False,4,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0
3,1,2016-09-27,"[03:00:00,03:20:00)",2,False,5,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[03:20:00,03:40:00)",2,False,1,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[03:40:00,04:00:00)",2,False,4,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[04:00:00,04:20:00)",2,False,6,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[04:20:00,04:40:00)",2,False,1,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[04:40:00,05:00:00)",2,False,8,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[05:00:00,05:20:00)",2,False,14,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[05:20:00,05:40:00)",2,False,8,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[05:40:00,06:00:00)",2,False,22,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0
3,1,2016-09-27,"[06:00:00,06:20:00)",2,False,25,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[06:20:00,06:40:00)",2,False,42,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[06:40:00,07:00:00)",2,False,53,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[07:00:00,07:20:00)",2,False,71,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[07:20:00,07:40:00)",2,False,73,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[07:40:00,08:00:00)",2,False,97,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[08:00:00,08:20:00)",2,False,96,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[08:20:00,08:40:00)",2,False,118,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[08:40:00,09:00:00)",2,False,144,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0
3,1,2016-09-27,"[09:00:00,09:20:00)",2,False,117,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[09:20:00,09:40:00)",2,False,109,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[09:40:00,10:00:00)",2,False,94,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[10:00:00,10:20:00)",2,False,80,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[10:20:00,10:40:00)",2,False,69,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[10:40:00,11:00:00)",2,False,88,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[11:00:00,11:20:00)",2,False,55,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[11:20:00,11:40:00)",2,False,51,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[11:40:00,12:00:00)",2,False,79,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0
3,1,2016-09-27,"[12:00:00,12:20:00)",2,False,96,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[12:20:00,12:40:00)",2,False,90,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[12:40:00,13:00:00)",2,False,84,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[13:00:00,13:20:00)",2,False,95,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[13:20:00,13:40:00)",2,False,91,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[13:40:00,14:00:00)",2,False,99,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[14:00:00,14:20:00)",2,False,82,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[14:20:00,14:40:00)",2,False,86,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[14:40:00,15:00:00)",2,False,91,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0
3,1,2016-09-27,"[15:00:00,15:20:00)",2,False,75,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[15:20:00,15:40:00)",2,False,106,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[15:40:00,16:00:00)",2,False,70,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[16:00:00,16:20:00)",2,False,72,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[16:20:00,16:40:00)",2,False,91,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[16:40:00,17:00:00)",2,False,84,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[17:00:00,17:20:00)",2,False,76,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[17:20:00,17:40:00)",2,False,73,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[17:40:00,18:00:00)",2,False,82,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0
3,1,2016-09-27,"[18:00:00,18:20:00)",2,False,83,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[18:20:00,18:40:00)",2,False,81,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[18:40:00,19:00:00)",2,False,83,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[19:00:00,19:20:00)",2,False,53,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[19:20:00,19:40:00)",2,False,56,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[19:40:00,20:00:00)",2,False,48,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[20:00:00,20:20:00)",2,False,62,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[20:20:00,20:40:00)",2,False,34,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[20:40:00,21:00:00)",2,False,38,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2
3,1,2016-09-27,"[21:00:00,21:20:00)",2,False,39,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[21:20:00,21:40:00)",2,False,23,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[21:40:00,22:00:00)",2,False,45,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[22:00:00,22:20:00)",2,False,20,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[22:20:00,22:40:00)",2,False,30,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[22:40:00,23:00:00)",2,False,20,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[23:00:00,23:20:00)",2,False,17,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[23:20:00,23:40:00)",2,False,9,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-27,"[23:40:00,00:00:00)",2,False,14,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3,1,2016-09-28,"[00:00:00,00:20:00)",3,False,132,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[00:20:00,00:40:00)",3,False,95,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[00:40:00,01:00:00)",3,False,75,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[01:00:00,01:20:00)",3,False,7,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[01:20:00,01:40:00)",3,False,7,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[01:40:00,02:00:00)",3,False,6,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[02:00:00,02:20:00)",3,False,9,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[02:20:00,02:40:00)",3,False,6,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[02:40:00,03:00:00)",3,False,10,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0
3,1,2016-09-28,"[03:00:00,03:20:00)",3,False,4,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[03:20:00,03:40:00)",3,False,8,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[03:40:00,04:00:00)",3,False,7,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[04:00:00,04:20:00)",3,False,10,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[04:20:00,04:40:00)",3,False,6,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[04:40:00,05:00:00)",3,False,10,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[05:00:00,05:20:00)",3,False,8,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[05:20:00,05:40:00)",3,False,14,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[05:40:00,06:00:00)",3,False,21,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0
3,1,2016-09-28,"[06:00:00,06:20:00)",3,False,24,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
3,1,2016-09-28,"[06:20:00,06:40:00)",3,False,36,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
3,1,2016-09-28,"[06:40:00,07:00:00)",3,False,43,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
3,1,2016-09-28,"[07:00:00,07:20:00)",3,False,75,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
3,1,2016-09-28,"[07:20:00,07:40:00)",3,False,58,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
3,1,2016-09-28,"[07:40:00,08:00:00)",3,False,83,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5
