"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"4543",3,"[2016-10-02 00:20:00,2016-10-02 00:40:00)",1,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.8,1012.7,227,2.1,25.6,89,0,6,3,2,2,5,25
"4547",3,"[2016-10-02 00:40:00,2016-10-02 01:00:00)",1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.8,1012.7,227,2.1,25.6,89,0,6,3,2,2,5,25
"4551",3,"[2016-10-02 01:00:00,2016-10-02 01:20:00)",1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.8,1012.7,227,2.1,25.6,89,0,6,3,2,2,5,25
"4555",3,"[2016-10-02 01:20:00,2016-10-02 01:40:00)",1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.8,1012.7,227,2.1,25.6,89,0,6,3,2,2,5,25
"4559",3,"[2016-10-02 01:40:00,2016-10-02 02:00:00)",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.8,1012.7,227,2.1,25.6,89,0,6,3,2,2,5,25
"4563",3,"[2016-10-02 02:00:00,2016-10-02 02:20:00)",1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007,1011.9,220,2.9,30.1,64,0,6,3,2,2,5,25
"4567",3,"[2016-10-02 02:20:00,2016-10-02 02:40:00)",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4571",3,"[2016-10-02 02:40:00,2016-10-02 03:00:00)",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4575",3,"[2016-10-02 03:00:00,2016-10-02 03:20:00)",1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4579",3,"[2016-10-02 03:20:00,2016-10-02 03:40:00)",1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4583",3,"[2016-10-02 03:40:00,2016-10-02 04:00:00)",1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4587",3,"[2016-10-02 04:00:00,2016-10-02 04:20:00)",1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007,1011.9,220,2.9,30.1,64,0,13,18,2,5,1,6
"4591",3,"[2016-10-02 04:20:00,2016-10-02 04:40:00)",1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007,1011.9,220,2.9,30.1,64,0,1,1,1,1,5,4
"4595",3,"[2016-10-02 04:40:00,2016-10-02 05:00:00)",1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007,1011.9,220,2.9,30.1,64,0,1,1,1,1,5,4
"4599",3,"[2016-10-02 05:00:00,2016-10-02 05:20:00)",1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.4,1009.3,208,2.3,32.8,52,0,1,1,1,1,5,4
"4603",3,"[2016-10-02 05:20:00,2016-10-02 05:40:00)",1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.4,1009.3,208,2.3,32.8,52,0,1,1,1,1,5,4
"4607",3,"[2016-10-02 05:40:00,2016-10-02 06:00:00)",1,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.4,1009.3,208,2.3,32.8,52,0,1,1,1,1,5,4
"4611",3,"[2016-10-02 06:00:00,2016-10-02 06:20:00)",1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.4,1009.3,208,2.3,32.8,52,0,1,1,1,1,5,4
"4615",3,"[2016-10-02 06:20:00,2016-10-02 06:40:00)",1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.4,1009.3,208,2.3,32.8,52,0,5,6,4,6,16,4
"4619",3,"[2016-10-02 06:40:00,2016-10-02 07:00:00)",1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.4,1009.3,208,2.3,32.8,52,0,5,6,4,6,16,4
"4623",3,"[2016-10-02 07:00:00,2016-10-02 07:20:00)",1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.4,1009.3,208,2.3,32.8,52,0,5,6,4,6,16,4
"4627",3,"[2016-10-02 07:20:00,2016-10-02 07:40:00)",1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.4,1009.3,208,2.3,32.8,52,0,5,6,4,6,16,4
"4631",3,"[2016-10-02 07:40:00,2016-10-02 08:00:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.4,1009.3,208,2.3,32.8,52,0,5,6,4,6,16,4
"4635",3,"[2016-10-02 08:00:00,2016-10-02 08:20:00)",1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.1,1009,235,1.4,29.9,66,0,5,6,4,6,16,4
"4640",3,"[2016-10-02 08:20:00,2016-10-02 08:40:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4645",3,"[2016-10-02 08:40:00,2016-10-02 09:00:00)",1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4650",3,"[2016-10-02 09:00:00,2016-10-02 09:20:00)",1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4655",3,"[2016-10-02 09:20:00,2016-10-02 09:40:00)",1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4660",3,"[2016-10-02 09:40:00,2016-10-02 10:00:00)",1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4664",3,"[2016-10-02 10:00:00,2016-10-02 10:20:00)",1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1004.1,1009,235,1.4,29.9,66,0,16,8,12,16,14,13
"4668",3,"[2016-10-02 10:20:00,2016-10-02 10:40:00)",1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1004.1,1009,235,1.4,29.9,66,0,14,8,24,20,13,15
"4673",3,"[2016-10-02 10:40:00,2016-10-02 11:00:00)",1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1004.1,1009,235,1.4,29.9,66,0,14,8,24,20,13,15
"4678",3,"[2016-10-02 11:00:00,2016-10-02 11:20:00)",1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.9,1010.8,9,5.9,25.8,79,0,14,8,24,20,13,15
"4683",3,"[2016-10-02 11:20:00,2016-10-02 11:40:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.9,1010.8,9,5.9,25.8,79,0,14,8,24,20,13,15
"4688",3,"[2016-10-02 11:40:00,2016-10-02 12:00:00)",1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.9,1010.8,9,5.9,25.8,79,0,14,8,24,20,13,15
"4693",3,"[2016-10-02 12:00:00,2016-10-02 12:20:00)",1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.9,1010.8,9,5.9,25.8,79,0,14,8,24,20,13,15
"4698",3,"[2016-10-02 12:20:00,2016-10-02 12:40:00)",1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.9,1010.8,9,5.9,25.8,79,0,16,19,19,14,26,17
"4703",3,"[2016-10-02 12:40:00,2016-10-02 13:00:00)",1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.9,1010.8,9,5.9,25.8,79,0,16,19,19,14,26,17
"4708",3,"[2016-10-02 13:00:00,2016-10-02 13:20:00)",1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.9,1010.8,9,5.9,25.8,79,0,16,19,19,14,26,17
"4713",3,"[2016-10-02 13:20:00,2016-10-02 13:40:00)",1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.9,1010.8,9,5.9,25.8,79,0,16,19,19,14,26,17
"4718",3,"[2016-10-02 13:40:00,2016-10-02 14:00:00)",1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.9,1010.8,9,5.9,25.8,79,0,16,19,19,14,26,17
"4723",3,"[2016-10-02 14:00:00,2016-10-02 14:20:00)",1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1006.4,1011.3,358,2.3,23.2,93,0,16,19,19,14,26,17
"4728",3,"[2016-10-02 14:20:00,2016-10-02 14:40:00)",1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4733",3,"[2016-10-02 14:40:00,2016-10-02 15:00:00)",1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4738",3,"[2016-10-02 15:00:00,2016-10-02 15:20:00)",1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4743",3,"[2016-10-02 15:20:00,2016-10-02 15:40:00)",1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4748",3,"[2016-10-02 15:40:00,2016-10-02 16:00:00)",1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4753",3,"[2016-10-02 16:00:00,2016-10-02 16:20:00)",1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1006.4,1011.3,358,2.3,23.2,93,0,10,15,12,18,15,11
"4758",3,"[2016-10-02 16:20:00,2016-10-02 16:40:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1006.4,1011.3,358,2.3,23.2,93,0,26,17,20,18,26,10
"4763",3,"[2016-10-02 16:40:00,2016-10-02 17:00:00)",1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1006.4,1011.3,358,2.3,23.2,93,0,26,17,20,18,26,10
"4768",3,"[2016-10-02 17:00:00,2016-10-02 17:20:00)",1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1005.5,1010.4,5,1,22.7,91,0,26,17,20,18,26,10
"4773",3,"[2016-10-02 17:20:00,2016-10-02 17:40:00)",1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1005.5,1010.4,5,1,22.7,91,0,26,17,20,18,26,10
"4778",3,"[2016-10-02 17:40:00,2016-10-02 18:00:00)",1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1005.5,1010.4,5,1,22.7,91,0,26,17,20,18,26,10
"4783",3,"[2016-10-02 18:00:00,2016-10-02 18:20:00)",1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1005.5,1010.4,5,1,22.7,91,0,26,17,20,18,26,10
"4788",3,"[2016-10-02 18:20:00,2016-10-02 18:40:00)",1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1005.5,1010.4,5,1,22.7,91,0,14,19,7,18,9,8
"4793",3,"[2016-10-02 18:40:00,2016-10-02 19:00:00)",1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1005.5,1010.4,5,1,22.7,91,0,14,19,7,18,9,8
"4798",3,"[2016-10-02 19:00:00,2016-10-02 19:20:00)",1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1005.5,1010.4,5,1,22.7,91,0,14,19,7,18,9,8
"4803",3,"[2016-10-02 19:20:00,2016-10-02 19:40:00)",1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1005.5,1010.4,5,1,22.7,91,0,14,19,7,18,9,8
"4808",3,"[2016-10-02 19:40:00,2016-10-02 20:00:00)",1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1005.5,1010.4,5,1,22.7,91,0,14,19,7,18,9,8
"4813",3,"[2016-10-02 20:00:00,2016-10-02 20:20:00)",1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1005.6,1010.5,11,2.7,22.6,90,0,14,19,7,18,9,8
"4818",3,"[2016-10-02 20:20:00,2016-10-02 20:40:00)",1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4823",3,"[2016-10-02 20:40:00,2016-10-02 21:00:00)",1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4828",3,"[2016-10-02 21:00:00,2016-10-02 21:20:00)",1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4833",3,"[2016-10-02 21:20:00,2016-10-02 21:40:00)",1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4838",3,"[2016-10-02 21:40:00,2016-10-02 22:00:00)",1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4842",3,"[2016-10-02 22:00:00,2016-10-02 22:20:00)",1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1005.6,1010.5,11,2.7,22.6,90,0,15,5,14,9,17,17
"4847",3,"[2016-10-02 22:20:00,2016-10-02 22:40:00)",1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1005.6,1010.5,11,2.7,22.6,90,0,10,12,7,9,3,6
"4851",3,"[2016-10-02 22:40:00,2016-10-02 23:00:00)",1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1005.6,1010.5,11,2.7,22.6,90,0,10,12,7,9,3,6
"4854",3,"[2016-10-02 23:00:00,2016-10-02 23:20:00)",1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1007.8,1012.7,227,2.1,25.6,89,0,10,12,7,9,3,6
"4858",3,"[2016-10-02 23:20:00,2016-10-02 23:40:00)",1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1007.8,1012.7,227,2.1,25.6,89,0,10,12,7,9,3,6
"4862",3,"[2016-10-02 23:40:00,2016-10-03 00:00:00)",1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1007.8,1012.7,227,2.1,25.6,89,0,10,12,7,9,3,6
"4866",3,"[2016-10-03 00:00:00,2016-10-03 00:20:00)",1,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.4,1012.3,13,2.6,22.4,85,0,10,12,7,9,3,6
"4871",3,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.4,1012.3,13,2.6,22.4,85,0,10,8,3,2,2,29
"4875",3,"[2016-10-03 00:40:00,2016-10-03 01:00:00)",1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.4,1012.3,13,2.6,22.4,85,0,10,8,3,2,2,29
"4879",3,"[2016-10-03 01:00:00,2016-10-03 01:20:00)",1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.4,1012.3,13,2.6,22.4,85,0,10,8,3,2,2,29
"4883",3,"[2016-10-03 01:20:00,2016-10-03 01:40:00)",1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.4,1012.3,13,2.6,22.4,85,0,10,8,3,2,2,29
"4887",3,"[2016-10-03 01:40:00,2016-10-03 02:00:00)",1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.4,1012.3,13,2.6,22.4,85,0,10,8,3,2,2,29
"4891",3,"[2016-10-03 02:00:00,2016-10-03 02:20:00)",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.9,1012.9,10,1.9,23.6,79,0,10,8,3,2,2,29
"4895",3,"[2016-10-03 02:20:00,2016-10-03 02:40:00)",1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4899",3,"[2016-10-03 02:40:00,2016-10-03 03:00:00)",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4903",3,"[2016-10-03 03:00:00,2016-10-03 03:20:00)",1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4907",3,"[2016-10-03 03:20:00,2016-10-03 03:40:00)",1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4911",3,"[2016-10-03 03:40:00,2016-10-03 04:00:00)",1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4915",3,"[2016-10-03 04:00:00,2016-10-03 04:20:00)",1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1007.9,1012.9,10,1.9,23.6,79,0,21,24,5,3,2,3
"4919",3,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1007.9,1012.9,10,1.9,23.6,79,0,4,3,5,3,4,4
"4923",3,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1007.9,1012.9,10,1.9,23.6,79,0,4,3,5,3,4,4
"4927",3,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.8,1010.7,35,2.6,25.4,72,0,4,3,5,3,4,4
"4932",3,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.8,1010.7,35,2.6,25.4,72,0,4,3,5,3,4,4
"4937",3,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.8,1010.7,35,2.6,25.4,72,0,4,3,5,3,4,4
"4941",3,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.8,1010.7,35,2.6,25.4,72,0,4,3,5,3,4,4
"4946",3,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.8,1010.7,35,2.6,25.4,72,0,7,8,5,5,4,6
"4951",3,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.8,1010.7,35,2.6,25.4,72,0,7,8,5,5,4,6
"4956",3,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1005.8,1010.7,35,2.6,25.4,72,0,7,8,5,5,4,6
"4961",3,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1005.8,1010.7,35,2.6,25.4,72,0,7,8,5,5,4,6
"4966",3,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1005.8,1010.7,35,2.6,25.4,72,0,7,8,5,5,4,6
