"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"5680",1,"[2016-10-05 10:20:00,2016-10-05 10:40:00)",1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1009.4,1014.4,52,2.8,26.5,64,0,23,20,22,16,22,24
"5685",1,"[2016-10-05 10:40:00,2016-10-05 11:00:00)",1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1009.4,1014.4,52,2.8,26.5,64,0,23,20,22,16,22,24
"5690",1,"[2016-10-05 11:00:00,2016-10-05 11:20:00)",1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5695",1,"[2016-10-05 11:20:00,2016-10-05 11:40:00)",1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5700",1,"[2016-10-05 11:40:00,2016-10-05 12:00:00)",1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5705",1,"[2016-10-05 12:00:00,2016-10-05 12:20:00)",1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5710",1,"[2016-10-05 12:20:00,2016-10-05 12:40:00)",1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5715",1,"[2016-10-05 12:40:00,2016-10-05 13:00:00)",1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1011.5,1016.5,59,2,25.4,72,0,15,29,29,19,22,12
"5720",1,"[2016-10-05 13:00:00,2016-10-05 13:20:00)",1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1011.5,1016.5,59,2,25.4,72,0,23,14,16,22,23,32
"5725",1,"[2016-10-05 13:20:00,2016-10-05 13:40:00)",1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1011.5,1016.5,59,2,25.4,72,0,23,14,16,22,23,32
"5730",1,"[2016-10-05 13:40:00,2016-10-05 14:00:00)",1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1011.5,1016.5,59,2,25.4,72,0,23,14,16,22,23,32
"5735",1,"[2016-10-05 14:00:00,2016-10-05 14:20:00)",1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1012.3,1017.3,8,3.3,24.7,76,0,23,14,16,22,23,32
"5740",1,"[2016-10-05 14:20:00,2016-10-05 14:40:00)",1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1012.3,1017.3,8,3.3,24.7,76,0,23,14,16,22,23,32
"5745",1,"[2016-10-05 14:40:00,2016-10-05 15:00:00)",1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1012.3,1017.3,8,3.3,24.7,76,0,23,14,16,22,23,32
"5750",1,"[2016-10-05 15:00:00,2016-10-05 15:20:00)",1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5755",1,"[2016-10-05 15:20:00,2016-10-05 15:40:00)",1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5760",1,"[2016-10-05 15:40:00,2016-10-05 16:00:00)",1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5765",1,"[2016-10-05 16:00:00,2016-10-05 16:20:00)",1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5770",1,"[2016-10-05 16:20:00,2016-10-05 16:40:00)",1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5775",1,"[2016-10-05 16:40:00,2016-10-05 17:00:00)",1,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1012.3,1017.3,8,3.3,24.7,76,0,15,23,21,12,16,22
"5780",1,"[2016-10-05 17:00:00,2016-10-05 17:20:00)",1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5785",1,"[2016-10-05 17:20:00,2016-10-05 17:40:00)",1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5790",1,"[2016-10-05 17:40:00,2016-10-05 18:00:00)",1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5795",1,"[2016-10-05 18:00:00,2016-10-05 18:20:00)",1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5800",1,"[2016-10-05 18:20:00,2016-10-05 18:40:00)",1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5805",1,"[2016-10-05 18:40:00,2016-10-05 19:00:00)",1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1012,1016.9,84,2,24.2,86,0,24,17,21,18,17,19
"5810",1,"[2016-10-05 19:00:00,2016-10-05 19:20:00)",1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1012,1016.9,84,2,24.2,86,0,10,16,17,12,18,10
"5815",1,"[2016-10-05 19:20:00,2016-10-05 19:40:00)",1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1012,1016.9,84,2,24.2,86,0,10,16,17,12,18,10
"5819",1,"[2016-10-05 19:40:00,2016-10-05 20:00:00)",1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1012,1016.9,84,2,24.2,86,0,10,16,17,12,18,10
"5823",1,"[2016-10-05 20:00:00,2016-10-05 20:20:00)",1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1013,1018,37,2.7,22.8,82,0,10,16,17,12,18,10
"5828",1,"[2016-10-05 20:20:00,2016-10-05 20:40:00)",1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1013,1018,37,2.7,22.8,82,0,10,16,17,12,18,10
"5833",1,"[2016-10-05 20:40:00,2016-10-05 21:00:00)",1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1013,1018,37,2.7,22.8,82,0,10,16,17,12,18,10
"5838",1,"[2016-10-05 21:00:00,2016-10-05 21:20:00)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5843",1,"[2016-10-05 21:20:00,2016-10-05 21:40:00)",1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5848",1,"[2016-10-05 21:40:00,2016-10-05 22:00:00)",1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5853",1,"[2016-10-05 22:00:00,2016-10-05 22:20:00)",1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5858",1,"[2016-10-05 22:20:00,2016-10-05 22:40:00)",1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5863",1,"[2016-10-05 22:40:00,2016-10-05 23:00:00)",1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1013,1018,37,2.7,22.8,82,0,10,2,6,10,14,5
"5868",1,"[2016-10-05 23:00:00,2016-10-05 23:20:00)",1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1010,1015,32,0.9,22.7,80,0,1,5,9,3,3,5
"5873",1,"[2016-10-05 23:20:00,2016-10-05 23:40:00)",1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1010,1015,32,0.9,22.7,80,0,1,5,9,3,3,5
"5877",1,"[2016-10-05 23:40:00,2016-10-06 00:00:00)",1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1010,1015,32,0.9,22.7,80,0,1,5,9,3,3,5
"5881",1,"[2016-10-06 00:00:00,2016-10-06 00:20:00)",1,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,56,4.1,23.1,81,0,1,5,9,3,3,5
"5885",1,"[2016-10-06 00:20:00,2016-10-06 00:40:00)",1,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.9,1019.9,56,4.1,23.1,81,0,1,5,9,3,3,5
"5889",1,"[2016-10-06 00:40:00,2016-10-06 01:00:00)",1,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,56,4.1,23.1,81,0,1,5,9,3,3,5
"5893",1,"[2016-10-06 01:00:00,2016-10-06 01:20:00)",1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,56,4.1,23.1,81,0,3,6,4,36,23,7
"5898",1,"[2016-10-06 01:20:00,2016-10-06 01:40:00)",1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.9,1019.9,56,4.1,23.1,81,0,3,6,4,36,23,7
"5902",1,"[2016-10-06 01:40:00,2016-10-06 02:00:00)",1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,56,4.1,23.1,81,0,3,6,4,36,23,7
"5907",1,"[2016-10-06 02:00:00,2016-10-06 02:20:00)",1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,53,4.7,25.2,69,0,3,6,4,36,23,7
"5911",1,"[2016-10-06 02:20:00,2016-10-06 02:40:00)",1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.9,1019.9,53,4.7,25.2,69,0,3,6,4,36,23,7
"5915",1,"[2016-10-06 02:40:00,2016-10-06 03:00:00)",1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,53,4.7,25.2,69,0,3,6,4,36,23,7
"5919",1,"[2016-10-06 03:00:00,2016-10-06 03:20:00)",1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5923",1,"[2016-10-06 03:20:00,2016-10-06 03:40:00)",1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5927",1,"[2016-10-06 03:40:00,2016-10-06 04:00:00)",1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5931",1,"[2016-10-06 04:00:00,2016-10-06 04:20:00)",1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5935",1,"[2016-10-06 04:20:00,2016-10-06 04:40:00)",1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5939",1,"[2016-10-06 04:40:00,2016-10-06 05:00:00)",1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.9,1019.9,53,4.7,25.2,69,0,6,3,2,6,6,7
"5943",1,"[2016-10-06 05:00:00,2016-10-06 05:20:00)",1,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5948",1,"[2016-10-06 05:20:00,2016-10-06 05:40:00)",1,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5952",1,"[2016-10-06 05:40:00,2016-10-06 06:00:00)",1,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5956",1,"[2016-10-06 06:00:00,2016-10-06 06:20:00)",1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5961",1,"[2016-10-06 06:20:00,2016-10-06 06:40:00)",1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5966",1,"[2016-10-06 06:40:00,2016-10-06 07:00:00)",1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1013.4,1018.4,59,1.5,23.9,82,0.8,3,8,8,7,10,9
"5971",1,"[2016-10-06 07:00:00,2016-10-06 07:20:00)",1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,21,20,23,22,34
"5976",1,"[2016-10-06 07:20:00,2016-10-06 07:40:00)",1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,21,20,23,22,34
"5981",1,"[2016-10-06 07:40:00,2016-10-06 08:00:00)",1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,21,20,23,22,34
"5986",1,"[2016-10-06 08:00:00,2016-10-06 08:20:00)",1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0,18,21,20,23,22,34
"5991",1,"[2016-10-06 08:20:00,2016-10-06 08:40:00)",1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0,18,21,20,23,22,34
"5996",1,"[2016-10-06 08:40:00,2016-10-06 09:00:00)",1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0,18,21,20,23,22,34
"6001",1,"[2016-10-06 09:00:00,2016-10-06 09:20:00)",1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6006",1,"[2016-10-06 09:20:00,2016-10-06 09:40:00)",1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6011",1,"[2016-10-06 09:40:00,2016-10-06 10:00:00)",1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6016",1,"[2016-10-06 10:00:00,2016-10-06 10:20:00)",1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6021",1,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6026",1,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,64,3.2,23,69,0,14,21,18,18,21,14
"6031",1,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6036",1,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6041",1,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6046",1,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6051",1,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6056",1,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0,20,27,23,22,32,28
"6061",1,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1015.1,1020.1,85,1.5,22.2,74,0,23,12,34,30,14,22
"6066",1,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1015.1,1020.1,85,1.5,22.2,74,0,23,12,34,30,14,22
"6071",1,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1015.1,1020.1,85,1.5,22.2,74,0,23,12,34,30,14,22
"6076",1,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0,23,12,34,30,14,22
"6081",1,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0,23,12,34,30,14,22
"6086",1,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0,23,12,34,30,14,22
"6091",1,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6096",1,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6101",1,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6106",1,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",1,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6111",1,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6116",1,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1014.2,1019.2,87,1.8,21.5,76,0,31,30,20,20,20,24
"6121",1,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1012.8,1017.8,4,1.5,20.9,80,0,12,22,22,26,23,15
"6126",1,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1012.8,1017.8,4,1.5,20.9,80,0,12,22,22,26,23,15
"6131",1,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1012.8,1017.8,4,1.5,20.9,80,0,12,22,22,26,23,15
