tollgate_id,time_window,direction,volume,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,0,20,40,holiday,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,342.0,2.5,21.0,98.0,1.3
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,999.4,1004.3,117.0,2.0,22.8,97.0,3.1
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1005.3,1010.3,0.0,6.0,20.8,95.0,0.0
