,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
3939,"[2016-10-13 15:40:00,2016-10-13 16:00:00)",83,0,0,0,0,1,0,0,0
3940,"[2016-10-13 16:00:00,2016-10-13 16:20:00)",84,0,0,0,0,0,1,0,0
3941,"[2016-10-13 16:20:00,2016-10-13 16:40:00)",116,0,0,0,0,0,1,0,0
3942,"[2016-10-13 16:40:00,2016-10-13 17:00:00)",99,0,0,0,0,0,1,0,0
3943,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",114,0,0,0,0,0,0,1,0
3944,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",94,0,0,0,0,0,0,1,0
3945,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",120,0,0,0,0,0,0,1,0
3946,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",53,0,0,0,0,0,0,0,1
3947,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",73,0,0,0,0,0,0,0,1
3948,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",76,0,0,0,0,0,0,0,1
4009,"[2016-10-14 15:00:00,2016-10-14 15:20:00)",117,0,0,0,0,1,0,0,0
4010,"[2016-10-14 15:20:00,2016-10-14 15:40:00)",116,0,0,0,0,1,0,0,0
4011,"[2016-10-14 15:40:00,2016-10-14 16:00:00)",116,0,0,0,0,1,0,0,0
4012,"[2016-10-14 16:00:00,2016-10-14 16:20:00)",105,0,0,0,0,0,1,0,0
4013,"[2016-10-14 16:20:00,2016-10-14 16:40:00)",125,0,0,0,0,0,1,0,0
4014,"[2016-10-14 16:40:00,2016-10-14 17:00:00)",114,0,0,0,0,0,1,0,0
4015,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",122,0,0,0,0,0,0,1,0
4016,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",132,0,0,0,0,0,0,1,0
4017,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",135,0,0,0,0,0,0,1,0
4018,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",89,0,0,0,0,0,0,0,1
4019,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",85,0,0,0,0,0,0,0,1
4020,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",84,0,0,0,0,0,0,0,1
4081,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",108,0,0,0,0,1,0,0,0
4082,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",85,0,0,0,0,1,0,0,0
4083,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",96,0,0,0,0,1,0,0,0
4084,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",92,0,0,0,0,0,1,0,0
4085,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",89,0,0,0,0,0,1,0,0
4086,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",93,0,0,0,0,0,1,0,0
4087,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",85,0,0,0,0,0,0,1,0
4088,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",94,0,0,0,0,0,0,1,0
4089,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",90,0,0,0,0,0,0,1,0
4090,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",67,0,0,0,0,0,0,0,1
4091,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",71,0,0,0,0,0,0,0,1
4092,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",61,0,0,0,0,0,0,0,1
4153,"[2016-10-16 15:00:00,2016-10-16 15:20:00)",119,0,0,0,0,1,0,0,0
4154,"[2016-10-16 15:20:00,2016-10-16 15:40:00)",118,0,0,0,0,1,0,0,0
4155,"[2016-10-16 15:40:00,2016-10-16 16:00:00)",99,0,0,0,0,1,0,0,0
4156,"[2016-10-16 16:00:00,2016-10-16 16:20:00)",135,0,0,0,0,0,1,0,0
4157,"[2016-10-16 16:20:00,2016-10-16 16:40:00)",111,0,0,0,0,0,1,0,0
4158,"[2016-10-16 16:40:00,2016-10-16 17:00:00)",105,0,0,0,0,0,1,0,0
4159,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",98,0,0,0,0,0,0,1,0
4160,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",134,0,0,0,0,0,0,1,0
4161,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",111,0,0,0,0,0,0,1,0
4162,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",76,0,0,0,0,0,0,0,1
4163,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",77,0,0,0,0,0,0,0,1
4164,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",56,0,0,0,0,0,0,0,1
4225,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",99,0,0,0,0,1,0,0,0
4226,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",92,0,0,0,0,1,0,0,0
4227,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",89,0,0,0,0,1,0,0,0
4228,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",101,0,0,0,0,0,1,0,0
4229,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",108,0,0,0,0,0,1,0,0
4230,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",104,0,0,0,0,0,1,0,0
4231,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",112,0,0,0,0,0,0,1,0
4232,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",126,0,0,0,0,0,0,1,0
4233,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",130,0,0,0,0,0,0,1,0
4234,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",52,0,0,0,0,0,0,0,1
4235,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",84,0,0,0,0,0,0,0,1
4236,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",49,0,0,0,0,0,0,0,1
4258,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",72,0,0,0,0,1,0,0,0
4259,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",102,0,0,0,0,1,0,0,0
4260,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",116,0,0,0,0,1,0,0,0
4261,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",102,0,0,0,0,0,1,0,0
4262,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",84,0,0,0,0,0,1,0,0
4263,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",113,0,0,0,0,0,1,0,0
4270,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",83,0,0,0,0,1,0,0,0
4271,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",99,0,0,0,0,1,0,0,0
4272,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",92,0,0,0,0,1,0,0,0
4273,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",82,0,0,0,0,0,1,0,0
4274,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",80,0,0,0,0,0,1,0,0
4275,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",85,0,0,0,0,0,1,0,0
4282,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",97,0,0,0,0,1,0,0,0
4283,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",115,0,0,0,0,1,0,0,0
4284,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",120,0,0,0,0,1,0,0,0
4285,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",90,0,0,0,0,0,1,0,0
4286,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",73,0,0,0,0,0,1,0,0
4287,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",119,0,0,0,0,0,1,0,0
4294,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",113,0,0,0,0,1,0,0,0
4295,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",106,0,0,0,0,1,0,0,0
4296,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",129,0,0,0,0,1,0,0,0
4297,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",107,0,0,0,0,0,1,0,0
4298,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",107,0,0,0,0,0,1,0,0
4299,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",109,0,0,0,0,0,1,0,0
4306,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",100,0,0,0,0,1,0,0,0
4307,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",96,0,0,0,0,1,0,0,0
4308,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",95,0,0,0,0,1,0,0,0
4309,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",109,0,0,0,0,0,1,0,0
4310,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",102,0,0,0,0,0,1,0,0
4311,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",79,0,0,0,0,0,1,0,0
4318,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",101,0,0,0,0,1,0,0,0
4319,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",124,0,0,0,0,1,0,0,0
4320,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",114,0,0,0,0,1,0,0,0
4321,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",104,0,0,0,0,0,1,0,0
4322,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",113,0,0,0,0,0,1,0,0
4323,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",108,0,0,0,0,0,1,0,0
4330,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",82,0,0,0,0,1,0,0,0
4331,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",80,0,0,0,0,1,0,0,0
4332,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",103,0,0,0,0,1,0,0,0
4333,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",99,0,0,0,0,0,1,0,0
4334,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",108,0,0,0,0,0,1,0,0
4335,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",103,0,0,0,0,0,1,0,0
4369,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",77,0,0,0,0,1,0,0,0
4370,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",67,0,0,0,0,1,0,0,0
4371,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",74,0,0,0,0,1,0,0,0
4372,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",76,0,0,0,0,0,1,0,0
4373,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",86,0,0,0,0,0,1,0,0
4374,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",99,0,0,0,0,0,1,0,0
4375,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",85,0,0,0,0,0,0,1,0
4376,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",72,0,0,0,0,0,0,1,0
4377,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",53,0,0,0,0,0,0,1,0
4378,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",55,0,0,0,0,0,0,0,1
4379,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",50,0,0,0,0,0,0,0,1
4380,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",49,0,0,0,0,0,0,0,1
4429,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",62,0,0,0,0,1,0,0,0
4430,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",69,0,0,0,0,1,0,0,0
4431,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",69,0,0,0,0,1,0,0,0
4432,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",82,0,0,0,0,0,1,0,0
4433,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",76,0,0,0,0,0,1,0,0
4434,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",64,0,0,0,0,0,1,0,0
4435,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",82,0,0,0,0,0,0,1,0
4436,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",86,0,0,0,0,0,0,1,0
4437,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",85,0,0,0,0,0,0,1,0
4438,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",77,0,0,0,0,0,0,0,1
4439,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",60,0,0,0,0,0,0,0,1
4440,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",56,0,0,0,0,0,0,0,1
4490,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",63,0,0,0,0,1,0,0,0
4491,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",81,0,0,0,0,1,0,0,0
4492,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",77,0,0,0,0,1,0,0,0
4493,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",66,0,0,0,0,0,1,0,0
4494,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",81,0,0,0,0,0,1,0,0
4495,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",99,0,0,0,0,0,1,0,0
4496,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",88,0,0,0,0,0,0,1,0
4497,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",77,0,0,0,0,0,0,1,0
4498,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",83,0,0,0,0,0,0,1,0
4499,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",58,0,0,0,0,0,0,0,1
4500,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",72,0,0,0,0,0,0,0,1
4501,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",49,0,0,0,0,0,0,0,1
4549,"[2016-09-22 15:00:00,2016-09-22 15:20:00)",62,0,0,0,0,1,0,0,0
4550,"[2016-09-22 15:20:00,2016-09-22 15:40:00)",73,0,0,0,0,1,0,0,0
4551,"[2016-09-22 15:40:00,2016-09-22 16:00:00)",71,0,0,0,0,1,0,0,0
4552,"[2016-09-22 16:00:00,2016-09-22 16:20:00)",51,0,0,0,0,0,1,0,0
4553,"[2016-09-22 16:20:00,2016-09-22 16:40:00)",93,0,0,0,0,0,1,0,0
4554,"[2016-09-22 16:40:00,2016-09-22 17:00:00)",96,0,0,0,0,0,1,0,0
4555,"[2016-09-22 17:00:00,2016-09-22 17:20:00)",71,0,0,0,0,0,0,1,0
4556,"[2016-09-22 17:20:00,2016-09-22 17:40:00)",76,0,0,0,0,0,0,1,0
4557,"[2016-09-22 17:40:00,2016-09-22 18:00:00)",70,0,0,0,0,0,0,1,0
4558,"[2016-09-22 18:00:00,2016-09-22 18:20:00)",83,0,0,0,0,0,0,0,1
4559,"[2016-09-22 18:20:00,2016-09-22 18:40:00)",63,0,0,0,0,0,0,0,1
4560,"[2016-09-22 18:40:00,2016-09-22 19:00:00)",53,0,0,0,0,0,0,0,1
4610,"[2016-09-23 15:00:00,2016-09-23 15:20:00)",98,0,0,0,0,1,0,0,0
4611,"[2016-09-23 15:20:00,2016-09-23 15:40:00)",93,0,0,0,0,1,0,0,0
4612,"[2016-09-23 15:40:00,2016-09-23 16:00:00)",82,0,0,0,0,1,0,0,0
4613,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",77,0,0,0,0,0,1,0,0
4614,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",100,0,0,0,0,0,1,0,0
4615,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",110,0,0,0,0,0,1,0,0
4616,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",95,0,0,0,0,0,0,1,0
4617,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",92,0,0,0,0,0,0,1,0
4618,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",95,0,0,0,0,0,0,1,0
4619,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",80,0,0,0,0,0,0,0,1
4620,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",71,0,0,0,0,0,0,0,1
4621,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",80,0,0,0,0,0,0,0,1
4673,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",80,0,0,0,0,1,0,0,0
4674,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",89,0,0,0,0,1,0,0,0
4675,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",94,0,0,0,0,1,0,0,0
4676,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",87,0,0,0,0,0,1,0,0
4677,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",83,0,0,0,0,0,1,0,0
4678,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",89,0,0,0,0,0,1,0,0
4679,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",71,0,0,0,0,0,0,1,0
4680,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",89,0,0,0,0,0,0,1,0
4681,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",85,0,0,0,0,0,0,1,0
4682,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",34,0,0,0,0,0,0,0,1
4683,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",1,0,0,0,0,0,0,0,1
4732,"[2016-09-25 15:00:00,2016-09-25 15:20:00)",94,0,0,0,0,1,0,0,0
4733,"[2016-09-25 15:20:00,2016-09-25 15:40:00)",103,0,0,0,0,1,0,0,0
4734,"[2016-09-25 15:40:00,2016-09-25 16:00:00)",75,0,0,0,0,1,0,0,0
4735,"[2016-09-25 16:00:00,2016-09-25 16:20:00)",76,0,0,0,0,0,1,0,0
4736,"[2016-09-25 16:20:00,2016-09-25 16:40:00)",92,0,0,0,0,0,1,0,0
4737,"[2016-09-25 16:40:00,2016-09-25 17:00:00)",74,0,0,0,0,0,1,0,0
4738,"[2016-09-25 17:00:00,2016-09-25 17:20:00)",84,0,0,0,0,0,0,1,0
4739,"[2016-09-25 17:20:00,2016-09-25 17:40:00)",77,0,0,0,0,0,0,1,0
4740,"[2016-09-25 17:40:00,2016-09-25 18:00:00)",56,0,0,0,0,0,0,1,0
4741,"[2016-09-25 18:00:00,2016-09-25 18:20:00)",71,0,0,0,0,0,0,0,1
4742,"[2016-09-25 18:20:00,2016-09-25 18:40:00)",66,0,0,0,0,0,0,0,1
4743,"[2016-09-25 18:40:00,2016-09-25 19:00:00)",41,0,0,0,0,0,0,0,1
4791,"[2016-09-26 15:00:00,2016-09-26 15:20:00)",76,0,0,0,0,1,0,0,0
4792,"[2016-09-26 15:20:00,2016-09-26 15:40:00)",71,0,0,0,0,1,0,0,0
4793,"[2016-09-26 15:40:00,2016-09-26 16:00:00)",72,0,0,0,0,1,0,0,0
4794,"[2016-09-26 16:00:00,2016-09-26 16:20:00)",64,0,0,0,0,0,1,0,0
4795,"[2016-09-26 16:20:00,2016-09-26 16:40:00)",75,0,0,0,0,0,1,0,0
4796,"[2016-09-26 16:40:00,2016-09-26 17:00:00)",73,0,0,0,0,0,1,0,0
4797,"[2016-09-26 17:00:00,2016-09-26 17:20:00)",71,0,0,0,0,0,0,1,0
4798,"[2016-09-26 17:20:00,2016-09-26 17:40:00)",67,0,0,0,0,0,0,1,0
4799,"[2016-09-26 17:40:00,2016-09-26 18:00:00)",63,0,0,0,0,0,0,1,0
4800,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",63,0,0,0,0,0,0,0,1
4801,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",52,0,0,0,0,0,0,0,1
4802,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",48,0,0,0,0,0,0,0,1
4854,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",68,0,0,0,0,1,0,0,0
4855,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",84,0,0,0,0,1,0,0,0
4856,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",71,0,0,0,0,1,0,0,0
4857,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",71,0,0,0,0,0,1,0,0
4858,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",67,0,0,0,0,0,1,0,0
4859,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",83,0,0,0,0,0,1,0,0
4860,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",93,0,0,0,0,0,0,1,0
4861,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",21,0,0,0,0,0,0,1,0
4862,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",59,0,0,0,0,0,0,1,0
4863,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",43,0,0,0,0,0,0,0,1
4864,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",64,0,0,0,0,0,0,0,1
4865,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",60,0,0,0,0,0,0,0,1
4916,"[2016-09-28 15:00:00,2016-09-28 15:20:00)",11,0,0,0,0,1,0,0,0
4917,"[2016-09-28 15:20:00,2016-09-28 15:40:00)",15,0,0,0,0,1,0,0,0
4918,"[2016-09-28 15:40:00,2016-09-28 16:00:00)",10,0,0,0,0,1,0,0,0
4919,"[2016-09-28 16:00:00,2016-09-28 16:20:00)",18,0,0,0,0,0,1,0,0
4920,"[2016-09-28 16:20:00,2016-09-28 16:40:00)",29,0,0,0,0,0,1,0,0
4921,"[2016-09-28 16:40:00,2016-09-28 17:00:00)",76,0,0,0,0,0,1,0,0
4922,"[2016-09-28 17:00:00,2016-09-28 17:20:00)",56,0,0,0,0,0,0,1,0
4923,"[2016-09-28 17:20:00,2016-09-28 17:40:00)",79,0,0,0,0,0,0,1,0
4924,"[2016-09-28 17:40:00,2016-09-28 18:00:00)",69,0,0,0,0,0,0,1,0
4925,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",43,0,0,0,0,0,0,0,1
4926,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",54,0,0,0,0,0,0,0,1
4927,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",52,0,0,0,0,0,0,0,1
4975,"[2016-09-29 15:00:00,2016-09-29 15:20:00)",82,0,0,0,0,1,0,0,0
4976,"[2016-09-29 15:20:00,2016-09-29 15:40:00)",78,0,0,0,0,1,0,0,0
4977,"[2016-09-29 15:40:00,2016-09-29 16:00:00)",85,0,0,0,0,1,0,0,0
4978,"[2016-09-29 16:00:00,2016-09-29 16:20:00)",71,0,0,0,0,0,1,0,0
4979,"[2016-09-29 16:20:00,2016-09-29 16:40:00)",78,0,0,0,0,0,1,0,0
4980,"[2016-09-29 16:40:00,2016-09-29 17:00:00)",86,0,0,0,0,0,1,0,0
4981,"[2016-09-29 17:00:00,2016-09-29 17:20:00)",78,0,0,0,0,0,0,1,0
4982,"[2016-09-29 17:20:00,2016-09-29 17:40:00)",70,0,0,0,0,0,0,1,0
4983,"[2016-09-29 17:40:00,2016-09-29 18:00:00)",71,0,0,0,0,0,0,1,0
4984,"[2016-09-29 18:00:00,2016-09-29 18:20:00)",70,0,0,0,0,0,0,0,1
4985,"[2016-09-29 18:20:00,2016-09-29 18:40:00)",67,0,0,0,0,0,0,0,1
4986,"[2016-09-29 18:40:00,2016-09-29 19:00:00)",58,0,0,0,0,0,0,0,1
5037,"[2016-09-30 15:00:00,2016-09-30 15:20:00)",138,0,0,0,0,1,0,0,0
5038,"[2016-09-30 15:20:00,2016-09-30 15:40:00)",133,0,0,0,0,1,0,0,0
5039,"[2016-09-30 15:40:00,2016-09-30 16:00:00)",135,0,0,0,0,1,0,0,0
5040,"[2016-09-30 16:00:00,2016-09-30 16:20:00)",129,0,0,0,0,0,1,0,0
5041,"[2016-09-30 16:20:00,2016-09-30 16:40:00)",148,0,0,0,0,0,1,0,0
5042,"[2016-09-30 16:40:00,2016-09-30 17:00:00)",143,0,0,0,0,0,1,0,0
5043,"[2016-09-30 17:00:00,2016-09-30 17:20:00)",131,0,0,0,0,0,0,1,0
5044,"[2016-09-30 17:20:00,2016-09-30 17:40:00)",133,0,0,0,0,0,0,1,0
5045,"[2016-09-30 17:40:00,2016-09-30 18:00:00)",52,0,0,0,0,0,0,1,0
5046,"[2016-09-30 18:00:00,2016-09-30 18:20:00)",25,0,0,0,0,0,0,0,1
5047,"[2016-09-30 18:20:00,2016-09-30 18:40:00)",32,0,0,0,0,0,0,0,1
5048,"[2016-09-30 18:40:00,2016-09-30 19:00:00)",27,0,0,0,0,0,0,0,1
5106,"[2016-10-01 15:00:00,2016-10-01 15:20:00)",8,0,0,0,0,1,0,0,0
5107,"[2016-10-01 15:20:00,2016-10-01 15:40:00)",8,0,0,0,0,1,0,0,0
5108,"[2016-10-01 15:40:00,2016-10-01 16:00:00)",8,0,0,0,0,1,0,0,0
5109,"[2016-10-01 16:00:00,2016-10-01 16:20:00)",11,0,0,0,0,0,1,0,0
5110,"[2016-10-01 16:20:00,2016-10-01 16:40:00)",10,0,0,0,0,0,1,0,0
5111,"[2016-10-01 16:40:00,2016-10-01 17:00:00)",13,0,0,0,0,0,1,0,0
5112,"[2016-10-01 17:00:00,2016-10-01 17:20:00)",12,0,0,0,0,0,0,1,0
5113,"[2016-10-01 17:20:00,2016-10-01 17:40:00)",9,0,0,0,0,0,0,1,0
5114,"[2016-10-01 17:40:00,2016-10-01 18:00:00)",4,0,0,0,0,0,0,1,0
5115,"[2016-10-01 18:00:00,2016-10-01 18:20:00)",7,0,0,0,0,0,0,0,1
5116,"[2016-10-01 18:20:00,2016-10-01 18:40:00)",6,0,0,0,0,0,0,0,1
5117,"[2016-10-01 18:40:00,2016-10-01 19:00:00)",5,0,0,0,0,0,0,0,1
5150,"[2016-10-02 15:00:00,2016-10-02 15:20:00)",8,0,0,0,0,1,0,0,0
5151,"[2016-10-02 15:20:00,2016-10-02 15:40:00)",6,0,0,0,0,1,0,0,0
5152,"[2016-10-02 15:40:00,2016-10-02 16:00:00)",12,0,0,0,0,1,0,0,0
5153,"[2016-10-02 16:00:00,2016-10-02 16:20:00)",13,0,0,0,0,0,1,0,0
5154,"[2016-10-02 16:20:00,2016-10-02 16:40:00)",8,0,0,0,0,0,1,0,0
5155,"[2016-10-02 16:40:00,2016-10-02 17:00:00)",8,0,0,0,0,0,1,0,0
5156,"[2016-10-02 17:00:00,2016-10-02 17:20:00)",11,0,0,0,0,0,0,1,0
5157,"[2016-10-02 17:20:00,2016-10-02 17:40:00)",10,0,0,0,0,0,0,1,0
5158,"[2016-10-02 17:40:00,2016-10-02 18:00:00)",4,0,0,0,0,0,0,1,0
5159,"[2016-10-02 18:00:00,2016-10-02 18:20:00)",2,0,0,0,0,0,0,0,1
5160,"[2016-10-02 18:20:00,2016-10-02 18:40:00)",3,0,0,0,0,0,0,0,1
5161,"[2016-10-02 18:40:00,2016-10-02 19:00:00)",2,0,0,0,0,0,0,0,1
5470,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",66,0,0,0,0,1,0,0,0
5471,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",69,0,0,0,0,1,0,0,0
5472,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",69,0,0,0,0,1,0,0,0
5473,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",61,0,0,0,0,0,1,0,0
5474,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",65,0,0,0,0,0,1,0,0
5475,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",56,0,0,0,0,0,1,0,0
5476,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",63,0,0,0,0,0,0,1,0
5477,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",60,0,0,0,0,0,0,1,0
5478,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",60,0,0,0,0,0,0,1,0
5479,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",46,0,0,0,0,0,0,0,1
5480,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",54,0,0,0,0,0,0,0,1
5481,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",37,0,0,0,0,0,0,0,1
