,tollgate_id,time_window,direction,volume,time,date,hour,weekday,nummin
5184,3,"[2016-10-03 23:00:00,2016-10-03 23:20:00)",0,26,2016-10-03 23:00:00,2016-10-03,23:00:00,0,70
5185,2,"[2016-10-03 23:00:00,2016-10-03 23:20:00)",0,1,2016-10-03 23:00:00,2016-10-03,23:00:00,0,70
5186,1,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",1,5,2016-10-03 23:20:00,2016-10-03,23:20:00,0,71
5187,1,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",0,20,2016-10-03 23:20:00,2016-10-03,23:20:00,0,71
5188,3,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",1,1,2016-10-03 23:20:00,2016-10-03,23:20:00,0,71
5189,3,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",0,21,2016-10-03 23:20:00,2016-10-03,23:20:00,0,71
5190,2,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",0,2,2016-10-03 23:20:00,2016-10-03,23:20:00,0,71
5191,1,"[2016-10-03 23:40:00,2016-10-04 00:00:00)",1,5,2016-10-03 23:40:00,2016-10-03,23:40:00,0,72
5192,1,"[2016-10-03 23:40:00,2016-10-04 00:00:00)",0,21,2016-10-03 23:40:00,2016-10-03,23:40:00,0,72
5193,3,"[2016-10-03 23:40:00,2016-10-04 00:00:00)",0,16,2016-10-03 23:40:00,2016-10-03,23:40:00,0,72
5194,2,"[2016-10-03 23:40:00,2016-10-04 00:00:00)",0,1,2016-10-03 23:40:00,2016-10-03,23:40:00,0,72
5195,1,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",1,29,2016-10-04 00:00:00,2016-10-04,00:00:00,1,1
5196,1,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",0,10,2016-10-04 00:00:00,2016-10-04,00:00:00,1,1
5197,3,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",1,46,2016-10-04 00:00:00,2016-10-04,00:00:00,1,1
5198,3,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",0,20,2016-10-04 00:00:00,2016-10-04,00:00:00,1,1
5199,2,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",0,1,2016-10-04 00:00:00,2016-10-04,00:00:00,1,1
5200,1,"[2016-10-04 00:20:00,2016-10-04 00:40:00)",1,20,2016-10-04 00:20:00,2016-10-04,00:20:00,1,2
5201,1,"[2016-10-04 00:20:00,2016-10-04 00:40:00)",0,19,2016-10-04 00:20:00,2016-10-04,00:20:00,1,2
5202,3,"[2016-10-04 00:20:00,2016-10-04 00:40:00)",1,35,2016-10-04 00:20:00,2016-10-04,00:20:00,1,2
5203,3,"[2016-10-04 00:20:00,2016-10-04 00:40:00)",0,20,2016-10-04 00:20:00,2016-10-04,00:20:00,1,2
5204,1,"[2016-10-04 00:40:00,2016-10-04 01:00:00)",1,19,2016-10-04 00:40:00,2016-10-04,00:40:00,1,3
5205,1,"[2016-10-04 00:40:00,2016-10-04 01:00:00)",0,14,2016-10-04 00:40:00,2016-10-04,00:40:00,1,3
5206,3,"[2016-10-04 00:40:00,2016-10-04 01:00:00)",1,28,2016-10-04 00:40:00,2016-10-04,00:40:00,1,3
5207,3,"[2016-10-04 00:40:00,2016-10-04 01:00:00)",0,16,2016-10-04 00:40:00,2016-10-04,00:40:00,1,3
5208,1,"[2016-10-04 01:00:00,2016-10-04 01:20:00)",1,2,2016-10-04 01:00:00,2016-10-04,01:00:00,1,4
5209,1,"[2016-10-04 01:00:00,2016-10-04 01:20:00)",0,12,2016-10-04 01:00:00,2016-10-04,01:00:00,1,4
5210,3,"[2016-10-04 01:00:00,2016-10-04 01:20:00)",1,5,2016-10-04 01:00:00,2016-10-04,01:00:00,1,4
5211,3,"[2016-10-04 01:00:00,2016-10-04 01:20:00)",0,18,2016-10-04 01:00:00,2016-10-04,01:00:00,1,4
5212,1,"[2016-10-04 01:20:00,2016-10-04 01:40:00)",1,2,2016-10-04 01:20:00,2016-10-04,01:20:00,1,5
5213,1,"[2016-10-04 01:20:00,2016-10-04 01:40:00)",0,10,2016-10-04 01:20:00,2016-10-04,01:20:00,1,5
5214,3,"[2016-10-04 01:20:00,2016-10-04 01:40:00)",0,28,2016-10-04 01:20:00,2016-10-04,01:20:00,1,5
5215,1,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",1,1,2016-10-04 01:40:00,2016-10-04,01:40:00,1,6
5216,1,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,10,2016-10-04 01:40:00,2016-10-04,01:40:00,1,6
5217,3,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",1,1,2016-10-04 01:40:00,2016-10-04,01:40:00,1,6
5218,3,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,13,2016-10-04 01:40:00,2016-10-04,01:40:00,1,6
5219,2,"[2016-10-04 01:40:00,2016-10-04 02:00:00)",0,1,2016-10-04 01:40:00,2016-10-04,01:40:00,1,6
5220,1,"[2016-10-04 02:00:00,2016-10-04 02:20:00)",1,5,2016-10-04 02:00:00,2016-10-04,02:00:00,1,7
5221,1,"[2016-10-04 02:00:00,2016-10-04 02:20:00)",0,7,2016-10-04 02:00:00,2016-10-04,02:00:00,1,7
5222,3,"[2016-10-04 02:00:00,2016-10-04 02:20:00)",1,3,2016-10-04 02:00:00,2016-10-04,02:00:00,1,7
5223,3,"[2016-10-04 02:00:00,2016-10-04 02:20:00)",0,12,2016-10-04 02:00:00,2016-10-04,02:00:00,1,7
5224,1,"[2016-10-04 02:20:00,2016-10-04 02:40:00)",1,4,2016-10-04 02:20:00,2016-10-04,02:20:00,1,8
5225,1,"[2016-10-04 02:20:00,2016-10-04 02:40:00)",0,8,2016-10-04 02:20:00,2016-10-04,02:20:00,1,8
5226,3,"[2016-10-04 02:20:00,2016-10-04 02:40:00)",1,6,2016-10-04 02:20:00,2016-10-04,02:20:00,1,8
5227,3,"[2016-10-04 02:20:00,2016-10-04 02:40:00)",0,13,2016-10-04 02:20:00,2016-10-04,02:20:00,1,8
5228,1,"[2016-10-04 02:40:00,2016-10-04 03:00:00)",1,3,2016-10-04 02:40:00,2016-10-04,02:40:00,1,9
5229,1,"[2016-10-04 02:40:00,2016-10-04 03:00:00)",0,6,2016-10-04 02:40:00,2016-10-04,02:40:00,1,9
5230,3,"[2016-10-04 02:40:00,2016-10-04 03:00:00)",1,3,2016-10-04 02:40:00,2016-10-04,02:40:00,1,9
5231,3,"[2016-10-04 02:40:00,2016-10-04 03:00:00)",0,19,2016-10-04 02:40:00,2016-10-04,02:40:00,1,9
5232,1,"[2016-10-04 03:00:00,2016-10-04 03:20:00)",1,5,2016-10-04 03:00:00,2016-10-04,03:00:00,1,10
5233,1,"[2016-10-04 03:00:00,2016-10-04 03:20:00)",0,8,2016-10-04 03:00:00,2016-10-04,03:00:00,1,10
5234,3,"[2016-10-04 03:00:00,2016-10-04 03:20:00)",1,4,2016-10-04 03:00:00,2016-10-04,03:00:00,1,10
5235,3,"[2016-10-04 03:00:00,2016-10-04 03:20:00)",0,13,2016-10-04 03:00:00,2016-10-04,03:00:00,1,10
5236,1,"[2016-10-04 03:20:00,2016-10-04 03:40:00)",1,4,2016-10-04 03:20:00,2016-10-04,03:20:00,1,11
5237,1,"[2016-10-04 03:20:00,2016-10-04 03:40:00)",0,10,2016-10-04 03:20:00,2016-10-04,03:20:00,1,11
5238,3,"[2016-10-04 03:20:00,2016-10-04 03:40:00)",1,4,2016-10-04 03:20:00,2016-10-04,03:20:00,1,11
5239,3,"[2016-10-04 03:20:00,2016-10-04 03:40:00)",0,15,2016-10-04 03:20:00,2016-10-04,03:20:00,1,11
5240,1,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",1,10,2016-10-04 03:40:00,2016-10-04,03:40:00,1,12
5241,1,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,11,2016-10-04 03:40:00,2016-10-04,03:40:00,1,12
5242,3,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",1,5,2016-10-04 03:40:00,2016-10-04,03:40:00,1,12
5243,3,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,11,2016-10-04 03:40:00,2016-10-04,03:40:00,1,12
5244,2,"[2016-10-04 03:40:00,2016-10-04 04:00:00)",0,1,2016-10-04 03:40:00,2016-10-04,03:40:00,1,12
5245,1,"[2016-10-04 04:00:00,2016-10-04 04:20:00)",1,9,2016-10-04 04:00:00,2016-10-04,04:00:00,1,13
5246,1,"[2016-10-04 04:00:00,2016-10-04 04:20:00)",0,7,2016-10-04 04:00:00,2016-10-04,04:00:00,1,13
5247,3,"[2016-10-04 04:00:00,2016-10-04 04:20:00)",1,6,2016-10-04 04:00:00,2016-10-04,04:00:00,1,13
5248,3,"[2016-10-04 04:00:00,2016-10-04 04:20:00)",0,14,2016-10-04 04:00:00,2016-10-04,04:00:00,1,13
5249,1,"[2016-10-04 04:20:00,2016-10-04 04:40:00)",1,16,2016-10-04 04:20:00,2016-10-04,04:20:00,1,14
5250,1,"[2016-10-04 04:20:00,2016-10-04 04:40:00)",0,10,2016-10-04 04:20:00,2016-10-04,04:20:00,1,14
5251,3,"[2016-10-04 04:20:00,2016-10-04 04:40:00)",1,5,2016-10-04 04:20:00,2016-10-04,04:20:00,1,14
5252,3,"[2016-10-04 04:20:00,2016-10-04 04:40:00)",0,16,2016-10-04 04:20:00,2016-10-04,04:20:00,1,14
5253,1,"[2016-10-04 04:40:00,2016-10-04 05:00:00)",1,12,2016-10-04 04:40:00,2016-10-04,04:40:00,1,15
5254,1,"[2016-10-04 04:40:00,2016-10-04 05:00:00)",0,13,2016-10-04 04:40:00,2016-10-04,04:40:00,1,15
5255,3,"[2016-10-04 04:40:00,2016-10-04 05:00:00)",1,3,2016-10-04 04:40:00,2016-10-04,04:40:00,1,15
5256,3,"[2016-10-04 04:40:00,2016-10-04 05:00:00)",0,9,2016-10-04 04:40:00,2016-10-04,04:40:00,1,15
5257,1,"[2016-10-04 05:00:00,2016-10-04 05:20:00)",1,13,2016-10-04 05:00:00,2016-10-04,05:00:00,1,16
5258,1,"[2016-10-04 05:00:00,2016-10-04 05:20:00)",0,18,2016-10-04 05:00:00,2016-10-04,05:00:00,1,16
5259,3,"[2016-10-04 05:00:00,2016-10-04 05:20:00)",1,8,2016-10-04 05:00:00,2016-10-04,05:00:00,1,16
5260,3,"[2016-10-04 05:00:00,2016-10-04 05:20:00)",0,12,2016-10-04 05:00:00,2016-10-04,05:00:00,1,16
5261,1,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",1,20,2016-10-04 05:20:00,2016-10-04,05:20:00,1,17
5262,1,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,27,2016-10-04 05:20:00,2016-10-04,05:20:00,1,17
5263,3,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",1,8,2016-10-04 05:20:00,2016-10-04,05:20:00,1,17
5264,3,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,18,2016-10-04 05:20:00,2016-10-04,05:20:00,1,17
5265,2,"[2016-10-04 05:20:00,2016-10-04 05:40:00)",0,1,2016-10-04 05:20:00,2016-10-04,05:20:00,1,17
5266,1,"[2016-10-04 05:40:00,2016-10-04 06:00:00)",1,14,2016-10-04 05:40:00,2016-10-04,05:40:00,1,18
5267,1,"[2016-10-04 05:40:00,2016-10-04 06:00:00)",0,30,2016-10-04 05:40:00,2016-10-04,05:40:00,1,18
5268,3,"[2016-10-04 05:40:00,2016-10-04 06:00:00)",1,8,2016-10-04 05:40:00,2016-10-04,05:40:00,1,18
5269,3,"[2016-10-04 05:40:00,2016-10-04 06:00:00)",0,30,2016-10-04 05:40:00,2016-10-04,05:40:00,1,18
5270,1,"[2016-10-04 06:00:00,2016-10-04 06:20:00)",1,12,2016-10-04 06:00:00,2016-10-04,06:00:00,1,19
5271,1,"[2016-10-04 06:00:00,2016-10-04 06:20:00)",0,40,2016-10-04 06:00:00,2016-10-04,06:00:00,1,19
5272,3,"[2016-10-04 06:00:00,2016-10-04 06:20:00)",1,6,2016-10-04 06:00:00,2016-10-04,06:00:00,1,19
5273,3,"[2016-10-04 06:00:00,2016-10-04 06:20:00)",0,34,2016-10-04 06:00:00,2016-10-04,06:00:00,1,19
5274,1,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",1,24,2016-10-04 06:20:00,2016-10-04,06:20:00,1,20
5275,1,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",0,58,2016-10-04 06:20:00,2016-10-04,06:20:00,1,20
5276,3,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",1,18,2016-10-04 06:20:00,2016-10-04,06:20:00,1,20
5277,3,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",0,41,2016-10-04 06:20:00,2016-10-04,06:20:00,1,20
5278,2,"[2016-10-04 06:20:00,2016-10-04 06:40:00)",0,2,2016-10-04 06:20:00,2016-10-04,06:20:00,1,20
5279,1,"[2016-10-04 06:40:00,2016-10-04 07:00:00)",1,27,2016-10-04 06:40:00,2016-10-04,06:40:00,1,21
5280,1,"[2016-10-04 06:40:00,2016-10-04 07:00:00)",0,82,2016-10-04 06:40:00,2016-10-04,06:40:00,1,21
5281,3,"[2016-10-04 06:40:00,2016-10-04 07:00:00)",1,11,2016-10-04 06:40:00,2016-10-04,06:40:00,1,21
5282,3,"[2016-10-04 06:40:00,2016-10-04 07:00:00)",0,90,2016-10-04 06:40:00,2016-10-04,06:40:00,1,21
5283,2,"[2016-10-04 06:40:00,2016-10-04 07:00:00)",0,2,2016-10-04 06:40:00,2016-10-04,06:40:00,1,21
5284,1,"[2016-10-04 07:00:00,2016-10-04 07:20:00)",1,21,2016-10-04 07:00:00,2016-10-04,07:00:00,1,22
5285,1,"[2016-10-04 07:00:00,2016-10-04 07:20:00)",0,102,2016-10-04 07:00:00,2016-10-04,07:00:00,1,22
5286,3,"[2016-10-04 07:00:00,2016-10-04 07:20:00)",1,6,2016-10-04 07:00:00,2016-10-04,07:00:00,1,22
5287,3,"[2016-10-04 07:00:00,2016-10-04 07:20:00)",0,99,2016-10-04 07:00:00,2016-10-04,07:00:00,1,22
5288,2,"[2016-10-04 07:00:00,2016-10-04 07:20:00)",0,6,2016-10-04 07:00:00,2016-10-04,07:00:00,1,22
5289,1,"[2016-10-04 07:20:00,2016-10-04 07:40:00)",1,24,2016-10-04 07:20:00,2016-10-04,07:20:00,1,23
5290,1,"[2016-10-04 07:20:00,2016-10-04 07:40:00)",0,123,2016-10-04 07:20:00,2016-10-04,07:20:00,1,23
5291,3,"[2016-10-04 07:20:00,2016-10-04 07:40:00)",1,15,2016-10-04 07:20:00,2016-10-04,07:20:00,1,23
5292,3,"[2016-10-04 07:20:00,2016-10-04 07:40:00)",0,94,2016-10-04 07:20:00,2016-10-04,07:20:00,1,23
5293,2,"[2016-10-04 07:20:00,2016-10-04 07:40:00)",0,5,2016-10-04 07:20:00,2016-10-04,07:20:00,1,23
5294,1,"[2016-10-04 07:40:00,2016-10-04 08:00:00)",1,20,2016-10-04 07:40:00,2016-10-04,07:40:00,1,24
5295,1,"[2016-10-04 07:40:00,2016-10-04 08:00:00)",0,135,2016-10-04 07:40:00,2016-10-04,07:40:00,1,24
5296,3,"[2016-10-04 07:40:00,2016-10-04 08:00:00)",1,19,2016-10-04 07:40:00,2016-10-04,07:40:00,1,24
5297,3,"[2016-10-04 07:40:00,2016-10-04 08:00:00)",0,111,2016-10-04 07:40:00,2016-10-04,07:40:00,1,24
5298,2,"[2016-10-04 07:40:00,2016-10-04 08:00:00)",0,7,2016-10-04 07:40:00,2016-10-04,07:40:00,1,24
5299,1,"[2016-10-04 08:00:00,2016-10-04 08:20:00)",1,26,2016-10-04 08:00:00,2016-10-04,08:00:00,1,25
5300,1,"[2016-10-04 08:00:00,2016-10-04 08:20:00)",0,175,2016-10-04 08:00:00,2016-10-04,08:00:00,1,25
5301,3,"[2016-10-04 08:00:00,2016-10-04 08:20:00)",1,15,2016-10-04 08:00:00,2016-10-04,08:00:00,1,25
5302,3,"[2016-10-04 08:00:00,2016-10-04 08:20:00)",0,123,2016-10-04 08:00:00,2016-10-04,08:00:00,1,25
5303,2,"[2016-10-04 08:00:00,2016-10-04 08:20:00)",0,4,2016-10-04 08:00:00,2016-10-04,08:00:00,1,25
5304,1,"[2016-10-04 08:20:00,2016-10-04 08:40:00)",1,20,2016-10-04 08:20:00,2016-10-04,08:20:00,1,26
5305,1,"[2016-10-04 08:20:00,2016-10-04 08:40:00)",0,192,2016-10-04 08:20:00,2016-10-04,08:20:00,1,26
5306,3,"[2016-10-04 08:20:00,2016-10-04 08:40:00)",1,20,2016-10-04 08:20:00,2016-10-04,08:20:00,1,26
5307,3,"[2016-10-04 08:20:00,2016-10-04 08:40:00)",0,132,2016-10-04 08:20:00,2016-10-04,08:20:00,1,26
5308,2,"[2016-10-04 08:20:00,2016-10-04 08:40:00)",0,8,2016-10-04 08:20:00,2016-10-04,08:20:00,1,26
5309,1,"[2016-10-04 08:40:00,2016-10-04 09:00:00)",1,23,2016-10-04 08:40:00,2016-10-04,08:40:00,1,27
5310,1,"[2016-10-04 08:40:00,2016-10-04 09:00:00)",0,215,2016-10-04 08:40:00,2016-10-04,08:40:00,1,27
5311,3,"[2016-10-04 08:40:00,2016-10-04 09:00:00)",1,35,2016-10-04 08:40:00,2016-10-04,08:40:00,1,27
5312,3,"[2016-10-04 08:40:00,2016-10-04 09:00:00)",0,171,2016-10-04 08:40:00,2016-10-04,08:40:00,1,27
5313,2,"[2016-10-04 08:40:00,2016-10-04 09:00:00)",0,8,2016-10-04 08:40:00,2016-10-04,08:40:00,1,27
5314,1,"[2016-10-04 09:00:00,2016-10-04 09:20:00)",1,26,2016-10-04 09:00:00,2016-10-04,09:00:00,1,28
5315,1,"[2016-10-04 09:00:00,2016-10-04 09:20:00)",0,232,2016-10-04 09:00:00,2016-10-04,09:00:00,1,28
5316,3,"[2016-10-04 09:00:00,2016-10-04 09:20:00)",1,26,2016-10-04 09:00:00,2016-10-04,09:00:00,1,28
5317,3,"[2016-10-04 09:00:00,2016-10-04 09:20:00)",0,170,2016-10-04 09:00:00,2016-10-04,09:00:00,1,28
5318,2,"[2016-10-04 09:00:00,2016-10-04 09:20:00)",0,10,2016-10-04 09:00:00,2016-10-04,09:00:00,1,28
5319,1,"[2016-10-04 09:20:00,2016-10-04 09:40:00)",1,20,2016-10-04 09:20:00,2016-10-04,09:20:00,1,29
5320,1,"[2016-10-04 09:20:00,2016-10-04 09:40:00)",0,207,2016-10-04 09:20:00,2016-10-04,09:20:00,1,29
5321,3,"[2016-10-04 09:20:00,2016-10-04 09:40:00)",1,25,2016-10-04 09:20:00,2016-10-04,09:20:00,1,29
5322,3,"[2016-10-04 09:20:00,2016-10-04 09:40:00)",0,149,2016-10-04 09:20:00,2016-10-04,09:20:00,1,29
5323,2,"[2016-10-04 09:20:00,2016-10-04 09:40:00)",0,9,2016-10-04 09:20:00,2016-10-04,09:20:00,1,29
5324,1,"[2016-10-04 09:40:00,2016-10-04 10:00:00)",1,23,2016-10-04 09:40:00,2016-10-04,09:40:00,1,30
5325,1,"[2016-10-04 09:40:00,2016-10-04 10:00:00)",0,229,2016-10-04 09:40:00,2016-10-04,09:40:00,1,30
5326,3,"[2016-10-04 09:40:00,2016-10-04 10:00:00)",1,23,2016-10-04 09:40:00,2016-10-04,09:40:00,1,30
5327,3,"[2016-10-04 09:40:00,2016-10-04 10:00:00)",0,108,2016-10-04 09:40:00,2016-10-04,09:40:00,1,30
5328,2,"[2016-10-04 09:40:00,2016-10-04 10:00:00)",0,11,2016-10-04 09:40:00,2016-10-04,09:40:00,1,30
5329,1,"[2016-10-04 10:00:00,2016-10-04 10:20:00)",1,11,2016-10-04 10:00:00,2016-10-04,10:00:00,1,31
5330,1,"[2016-10-04 10:00:00,2016-10-04 10:20:00)",0,241,2016-10-04 10:00:00,2016-10-04,10:00:00,1,31
5331,3,"[2016-10-04 10:00:00,2016-10-04 10:20:00)",1,17,2016-10-04 10:00:00,2016-10-04,10:00:00,1,31
5332,3,"[2016-10-04 10:00:00,2016-10-04 10:20:00)",0,109,2016-10-04 10:00:00,2016-10-04,10:00:00,1,31
5333,2,"[2016-10-04 10:00:00,2016-10-04 10:20:00)",0,14,2016-10-04 10:00:00,2016-10-04,10:00:00,1,31
5334,1,"[2016-10-04 10:20:00,2016-10-04 10:40:00)",1,23,2016-10-04 10:20:00,2016-10-04,10:20:00,1,32
5335,1,"[2016-10-04 10:20:00,2016-10-04 10:40:00)",0,213,2016-10-04 10:20:00,2016-10-04,10:20:00,1,32
5336,3,"[2016-10-04 10:20:00,2016-10-04 10:40:00)",1,25,2016-10-04 10:20:00,2016-10-04,10:20:00,1,32
5337,3,"[2016-10-04 10:20:00,2016-10-04 10:40:00)",0,141,2016-10-04 10:20:00,2016-10-04,10:20:00,1,32
5338,2,"[2016-10-04 10:20:00,2016-10-04 10:40:00)",0,10,2016-10-04 10:20:00,2016-10-04,10:20:00,1,32
5339,1,"[2016-10-04 10:40:00,2016-10-04 11:00:00)",1,27,2016-10-04 10:40:00,2016-10-04,10:40:00,1,33
5340,1,"[2016-10-04 10:40:00,2016-10-04 11:00:00)",0,224,2016-10-04 10:40:00,2016-10-04,10:40:00,1,33
5341,3,"[2016-10-04 10:40:00,2016-10-04 11:00:00)",1,20,2016-10-04 10:40:00,2016-10-04,10:40:00,1,33
5342,3,"[2016-10-04 10:40:00,2016-10-04 11:00:00)",0,139,2016-10-04 10:40:00,2016-10-04,10:40:00,1,33
5343,2,"[2016-10-04 10:40:00,2016-10-04 11:00:00)",0,10,2016-10-04 10:40:00,2016-10-04,10:40:00,1,33
5344,1,"[2016-10-04 11:00:00,2016-10-04 11:20:00)",1,18,2016-10-04 11:00:00,2016-10-04,11:00:00,1,34
5345,1,"[2016-10-04 11:00:00,2016-10-04 11:20:00)",0,176,2016-10-04 11:00:00,2016-10-04,11:00:00,1,34
5346,3,"[2016-10-04 11:00:00,2016-10-04 11:20:00)",1,16,2016-10-04 11:00:00,2016-10-04,11:00:00,1,34
5347,3,"[2016-10-04 11:00:00,2016-10-04 11:20:00)",0,122,2016-10-04 11:00:00,2016-10-04,11:00:00,1,34
5348,2,"[2016-10-04 11:00:00,2016-10-04 11:20:00)",0,13,2016-10-04 11:00:00,2016-10-04,11:00:00,1,34
5349,1,"[2016-10-04 11:20:00,2016-10-04 11:40:00)",1,18,2016-10-04 11:20:00,2016-10-04,11:20:00,1,35
5350,1,"[2016-10-04 11:20:00,2016-10-04 11:40:00)",0,164,2016-10-04 11:20:00,2016-10-04,11:20:00,1,35
5351,3,"[2016-10-04 11:20:00,2016-10-04 11:40:00)",1,16,2016-10-04 11:20:00,2016-10-04,11:20:00,1,35
5352,3,"[2016-10-04 11:20:00,2016-10-04 11:40:00)",0,112,2016-10-04 11:20:00,2016-10-04,11:20:00,1,35
5353,2,"[2016-10-04 11:20:00,2016-10-04 11:40:00)",0,11,2016-10-04 11:20:00,2016-10-04,11:20:00,1,35
5354,1,"[2016-10-04 11:40:00,2016-10-04 12:00:00)",1,12,2016-10-04 11:40:00,2016-10-04,11:40:00,1,36
5355,1,"[2016-10-04 11:40:00,2016-10-04 12:00:00)",0,151,2016-10-04 11:40:00,2016-10-04,11:40:00,1,36
5356,3,"[2016-10-04 11:40:00,2016-10-04 12:00:00)",1,23,2016-10-04 11:40:00,2016-10-04,11:40:00,1,36
5357,3,"[2016-10-04 11:40:00,2016-10-04 12:00:00)",0,106,2016-10-04 11:40:00,2016-10-04,11:40:00,1,36
5358,2,"[2016-10-04 11:40:00,2016-10-04 12:00:00)",0,8,2016-10-04 11:40:00,2016-10-04,11:40:00,1,36
5359,1,"[2016-10-04 12:00:00,2016-10-04 12:20:00)",1,15,2016-10-04 12:00:00,2016-10-04,12:00:00,1,37
5360,1,"[2016-10-04 12:00:00,2016-10-04 12:20:00)",0,140,2016-10-04 12:00:00,2016-10-04,12:00:00,1,37
5361,3,"[2016-10-04 12:00:00,2016-10-04 12:20:00)",1,22,2016-10-04 12:00:00,2016-10-04,12:00:00,1,37
5362,3,"[2016-10-04 12:00:00,2016-10-04 12:20:00)",0,117,2016-10-04 12:00:00,2016-10-04,12:00:00,1,37
5363,2,"[2016-10-04 12:00:00,2016-10-04 12:20:00)",0,13,2016-10-04 12:00:00,2016-10-04,12:00:00,1,37
5364,1,"[2016-10-04 12:20:00,2016-10-04 12:40:00)",1,19,2016-10-04 12:20:00,2016-10-04,12:20:00,1,38
5365,1,"[2016-10-04 12:20:00,2016-10-04 12:40:00)",0,141,2016-10-04 12:20:00,2016-10-04,12:20:00,1,38
5366,3,"[2016-10-04 12:20:00,2016-10-04 12:40:00)",1,19,2016-10-04 12:20:00,2016-10-04,12:20:00,1,38
5367,3,"[2016-10-04 12:20:00,2016-10-04 12:40:00)",0,107,2016-10-04 12:20:00,2016-10-04,12:20:00,1,38
5368,2,"[2016-10-04 12:20:00,2016-10-04 12:40:00)",0,9,2016-10-04 12:20:00,2016-10-04,12:20:00,1,38
5369,1,"[2016-10-04 12:40:00,2016-10-04 13:00:00)",1,22,2016-10-04 12:40:00,2016-10-04,12:40:00,1,39
5370,1,"[2016-10-04 12:40:00,2016-10-04 13:00:00)",0,167,2016-10-04 12:40:00,2016-10-04,12:40:00,1,39
5371,3,"[2016-10-04 12:40:00,2016-10-04 13:00:00)",1,27,2016-10-04 12:40:00,2016-10-04,12:40:00,1,39
5372,3,"[2016-10-04 12:40:00,2016-10-04 13:00:00)",0,134,2016-10-04 12:40:00,2016-10-04,12:40:00,1,39
5373,2,"[2016-10-04 12:40:00,2016-10-04 13:00:00)",0,5,2016-10-04 12:40:00,2016-10-04,12:40:00,1,39
5374,1,"[2016-10-04 13:00:00,2016-10-04 13:20:00)",1,24,2016-10-04 13:00:00,2016-10-04,13:00:00,1,40
5375,1,"[2016-10-04 13:00:00,2016-10-04 13:20:00)",0,163,2016-10-04 13:00:00,2016-10-04,13:00:00,1,40
5376,3,"[2016-10-04 13:00:00,2016-10-04 13:20:00)",1,8,2016-10-04 13:00:00,2016-10-04,13:00:00,1,40
5377,3,"[2016-10-04 13:00:00,2016-10-04 13:20:00)",0,143,2016-10-04 13:00:00,2016-10-04,13:00:00,1,40
5378,2,"[2016-10-04 13:00:00,2016-10-04 13:20:00)",0,8,2016-10-04 13:00:00,2016-10-04,13:00:00,1,40
5379,1,"[2016-10-04 13:20:00,2016-10-04 13:40:00)",1,25,2016-10-04 13:20:00,2016-10-04,13:20:00,1,41
5380,1,"[2016-10-04 13:20:00,2016-10-04 13:40:00)",0,173,2016-10-04 13:20:00,2016-10-04,13:20:00,1,41
5381,3,"[2016-10-04 13:20:00,2016-10-04 13:40:00)",1,26,2016-10-04 13:20:00,2016-10-04,13:20:00,1,41
5382,3,"[2016-10-04 13:20:00,2016-10-04 13:40:00)",0,147,2016-10-04 13:20:00,2016-10-04,13:20:00,1,41
5383,2,"[2016-10-04 13:20:00,2016-10-04 13:40:00)",0,16,2016-10-04 13:20:00,2016-10-04,13:20:00,1,41
5384,1,"[2016-10-04 13:40:00,2016-10-04 14:00:00)",1,21,2016-10-04 13:40:00,2016-10-04,13:40:00,1,42
5385,1,"[2016-10-04 13:40:00,2016-10-04 14:00:00)",0,138,2016-10-04 13:40:00,2016-10-04,13:40:00,1,42
5386,3,"[2016-10-04 13:40:00,2016-10-04 14:00:00)",1,30,2016-10-04 13:40:00,2016-10-04,13:40:00,1,42
5387,3,"[2016-10-04 13:40:00,2016-10-04 14:00:00)",0,154,2016-10-04 13:40:00,2016-10-04,13:40:00,1,42
5388,2,"[2016-10-04 13:40:00,2016-10-04 14:00:00)",0,8,2016-10-04 13:40:00,2016-10-04,13:40:00,1,42
