,intersection_id,tollgate_id,time_window,avg_travel_time,time,date,hour,weekday,nummin
15920,A,2,"[2016-08-27 17:20:00,2016-08-27 17:40:00)",65.66,2016-08-27 17:20:00,2016-08-27,17:20:00,5,45
15921,A,2,"[2016-08-27 17:40:00,2016-08-27 18:00:00)",65.44,2016-08-27 17:40:00,2016-08-27,17:40:00,5,46
15922,A,2,"[2016-08-27 18:00:00,2016-08-27 18:20:00)",56.7,2016-08-27 18:00:00,2016-08-27,18:00:00,5,47
15923,A,2,"[2016-08-27 18:20:00,2016-08-27 18:40:00)",54.89,2016-08-27 18:20:00,2016-08-27,18:20:00,5,48
15924,A,2,"[2016-08-27 18:40:00,2016-08-27 19:00:00)",74.42,2016-08-27 18:40:00,2016-08-27,18:40:00,5,49
15925,A,2,"[2016-08-27 19:00:00,2016-08-27 19:20:00)",52.36,2016-08-27 19:00:00,2016-08-27,19:00:00,5,64
15926,A,2,"[2016-08-27 19:20:00,2016-08-27 19:40:00)",43.98,2016-08-27 19:20:00,2016-08-27,19:20:00,5,50
15927,A,2,"[2016-08-27 19:40:00,2016-08-27 20:00:00)",47.1,2016-08-27 19:40:00,2016-08-27,19:40:00,5,51
15928,A,2,"[2016-08-27 20:00:00,2016-08-27 20:20:00)",70.52,2016-08-27 20:00:00,2016-08-27,20:00:00,5,52
15929,A,2,"[2016-08-27 20:20:00,2016-08-27 20:40:00)",46.13,2016-08-27 20:20:00,2016-08-27,20:20:00,5,65
15930,A,2,"[2016-08-27 20:40:00,2016-08-27 21:00:00)",27.57,2016-08-27 20:40:00,2016-08-27,20:40:00,5,53
15931,A,2,"[2016-08-27 21:00:00,2016-08-27 21:20:00)",63.33,2016-08-27 21:00:00,2016-08-27,21:00:00,5,66
15932,A,2,"[2016-08-27 21:20:00,2016-08-27 21:40:00)",95.44,2016-08-27 21:20:00,2016-08-27,21:20:00,5,54
15933,A,2,"[2016-08-27 21:40:00,2016-08-27 22:00:00)",52.04,2016-08-27 21:40:00,2016-08-27,21:40:00,5,55
15934,A,2,"[2016-08-27 22:20:00,2016-08-27 22:40:00)",48.78,2016-08-27 22:20:00,2016-08-27,22:20:00,5,57
15935,A,2,"[2016-08-27 22:40:00,2016-08-27 23:00:00)",45.39,2016-08-27 22:40:00,2016-08-27,22:40:00,5,71
15936,A,2,"[2016-08-27 23:00:00,2016-08-27 23:20:00)",34.74,2016-08-27 23:00:00,2016-08-27,23:00:00,5,58
15937,A,2,"[2016-08-27 23:20:00,2016-08-27 23:40:00)",21.54,2016-08-27 23:20:00,2016-08-27,23:20:00,5,68
15938,A,2,"[2016-08-28 00:00:00,2016-08-28 00:20:00)",15.49,2016-08-28 00:00:00,2016-08-28,00:00:00,6,1
15939,A,2,"[2016-08-28 00:40:00,2016-08-28 01:00:00)",38.68,2016-08-28 00:40:00,2016-08-28,00:40:00,6,72
15940,A,2,"[2016-08-28 01:40:00,2016-08-28 02:00:00)",41.03,2016-08-28 01:40:00,2016-08-28,01:40:00,6,3
15941,A,2,"[2016-08-28 02:40:00,2016-08-28 03:00:00)",37.98,2016-08-28 02:40:00,2016-08-28,02:40:00,6,5
15942,A,2,"[2016-08-28 03:20:00,2016-08-28 03:40:00)",62.72,2016-08-28 03:20:00,2016-08-28,03:20:00,6,63
15943,A,2,"[2016-08-28 03:40:00,2016-08-28 04:00:00)",64.27,2016-08-28 03:40:00,2016-08-28,03:40:00,6,6
15944,A,2,"[2016-08-28 04:00:00,2016-08-28 04:20:00)",31.73,2016-08-28 04:00:00,2016-08-28,04:00:00,6,7
15945,A,2,"[2016-08-28 06:00:00,2016-08-28 06:20:00)",18.7,2016-08-28 06:00:00,2016-08-28,06:00:00,6,11
15946,A,2,"[2016-08-28 06:20:00,2016-08-28 06:40:00)",47.46,2016-08-28 06:20:00,2016-08-28,06:20:00,6,12
15947,A,2,"[2016-08-28 06:40:00,2016-08-28 07:00:00)",74.76,2016-08-28 06:40:00,2016-08-28,06:40:00,6,13
15948,A,2,"[2016-08-28 07:20:00,2016-08-28 07:40:00)",55.5,2016-08-28 07:20:00,2016-08-28,07:20:00,6,15
15949,A,2,"[2016-08-28 07:40:00,2016-08-28 08:00:00)",53.8,2016-08-28 07:40:00,2016-08-28,07:40:00,6,16
15950,A,2,"[2016-08-28 08:00:00,2016-08-28 08:20:00)",99.49,2016-08-28 08:00:00,2016-08-28,08:00:00,6,17
15951,A,2,"[2016-08-28 08:20:00,2016-08-28 08:40:00)",48.31,2016-08-28 08:20:00,2016-08-28,08:20:00,6,18
15952,A,2,"[2016-08-28 08:40:00,2016-08-28 09:00:00)",57.66,2016-08-28 08:40:00,2016-08-28,08:40:00,6,19
15953,A,2,"[2016-08-28 09:00:00,2016-08-28 09:20:00)",62.75,2016-08-28 09:00:00,2016-08-28,09:00:00,6,20
15954,A,2,"[2016-08-28 09:20:00,2016-08-28 09:40:00)",104.03,2016-08-28 09:20:00,2016-08-28,09:20:00,6,21
15955,A,2,"[2016-08-28 09:40:00,2016-08-28 10:00:00)",275.22,2016-08-28 09:40:00,2016-08-28,09:40:00,6,22
15956,A,2,"[2016-08-28 10:00:00,2016-08-28 10:20:00)",61.93,2016-08-28 10:00:00,2016-08-28,10:00:00,6,23
15957,A,2,"[2016-08-28 10:20:00,2016-08-28 10:40:00)",49.16,2016-08-28 10:20:00,2016-08-28,10:20:00,6,24
15958,A,2,"[2016-08-28 10:40:00,2016-08-28 11:00:00)",42.91,2016-08-28 10:40:00,2016-08-28,10:40:00,6,25
15959,A,2,"[2016-08-28 11:00:00,2016-08-28 11:20:00)",63.16,2016-08-28 11:00:00,2016-08-28,11:00:00,6,26
15960,A,2,"[2016-08-28 11:20:00,2016-08-28 11:40:00)",53.37,2016-08-28 11:20:00,2016-08-28,11:20:00,6,27
15961,A,2,"[2016-08-28 11:40:00,2016-08-28 12:00:00)",57.54,2016-08-28 11:40:00,2016-08-28,11:40:00,6,28
15962,A,2,"[2016-08-28 12:00:00,2016-08-28 12:20:00)",32.93,2016-08-28 12:00:00,2016-08-28,12:00:00,6,29
15963,A,2,"[2016-08-28 12:20:00,2016-08-28 12:40:00)",80.01,2016-08-28 12:20:00,2016-08-28,12:20:00,6,30
15964,A,2,"[2016-08-28 12:40:00,2016-08-28 13:00:00)",45.57,2016-08-28 12:40:00,2016-08-28,12:40:00,6,31
15965,A,2,"[2016-08-28 13:00:00,2016-08-28 13:20:00)",58.49,2016-08-28 13:00:00,2016-08-28,13:00:00,6,32
15966,A,2,"[2016-08-28 13:20:00,2016-08-28 13:40:00)",57.18,2016-08-28 13:20:00,2016-08-28,13:20:00,6,33
15967,A,2,"[2016-08-28 13:40:00,2016-08-28 14:00:00)",58.05,2016-08-28 13:40:00,2016-08-28,13:40:00,6,34
15968,A,2,"[2016-08-28 14:00:00,2016-08-28 14:20:00)",51.38,2016-08-28 14:00:00,2016-08-28,14:00:00,6,35
15969,A,2,"[2016-08-28 14:20:00,2016-08-28 14:40:00)",144.81,2016-08-28 14:20:00,2016-08-28,14:20:00,6,36
15970,A,2,"[2016-08-28 14:40:00,2016-08-28 15:00:00)",73.08,2016-08-28 14:40:00,2016-08-28,14:40:00,6,37
15971,A,2,"[2016-08-28 15:00:00,2016-08-28 15:20:00)",48.16,2016-08-28 15:00:00,2016-08-28,15:00:00,6,38
15972,A,2,"[2016-08-28 15:20:00,2016-08-28 15:40:00)",79.97,2016-08-28 15:20:00,2016-08-28,15:20:00,6,39
15973,A,2,"[2016-08-28 15:40:00,2016-08-28 16:00:00)",51.47,2016-08-28 15:40:00,2016-08-28,15:40:00,6,40
15974,A,2,"[2016-08-28 16:00:00,2016-08-28 16:20:00)",51.12,2016-08-28 16:00:00,2016-08-28,16:00:00,6,41
15975,A,2,"[2016-08-28 16:20:00,2016-08-28 16:40:00)",115.42,2016-08-28 16:20:00,2016-08-28,16:20:00,6,42
15976,A,2,"[2016-08-28 16:40:00,2016-08-28 17:00:00)",61.24,2016-08-28 16:40:00,2016-08-28,16:40:00,6,43
15977,A,2,"[2016-08-28 17:00:00,2016-08-28 17:20:00)",69.35,2016-08-28 17:00:00,2016-08-28,17:00:00,6,44
15978,A,2,"[2016-08-28 17:20:00,2016-08-28 17:40:00)",52.2,2016-08-28 17:20:00,2016-08-28,17:20:00,6,45
15979,A,2,"[2016-08-28 17:40:00,2016-08-28 18:00:00)",67.91,2016-08-28 17:40:00,2016-08-28,17:40:00,6,46
15980,A,2,"[2016-08-28 18:20:00,2016-08-28 18:40:00)",69.39,2016-08-28 18:20:00,2016-08-28,18:20:00,6,48
15981,A,2,"[2016-08-28 18:40:00,2016-08-28 19:00:00)",66.57,2016-08-28 18:40:00,2016-08-28,18:40:00,6,49
15982,A,2,"[2016-08-28 19:00:00,2016-08-28 19:20:00)",50.7,2016-08-28 19:00:00,2016-08-28,19:00:00,6,64
15983,A,2,"[2016-08-28 19:20:00,2016-08-28 19:40:00)",62.3,2016-08-28 19:20:00,2016-08-28,19:20:00,6,50
15984,A,2,"[2016-08-28 19:40:00,2016-08-28 20:00:00)",61.55,2016-08-28 19:40:00,2016-08-28,19:40:00,6,51
15985,A,2,"[2016-08-28 20:20:00,2016-08-28 20:40:00)",47.33,2016-08-28 20:20:00,2016-08-28,20:20:00,6,65
15986,A,2,"[2016-08-28 20:40:00,2016-08-28 21:00:00)",65.42,2016-08-28 20:40:00,2016-08-28,20:40:00,6,53
15987,A,2,"[2016-08-28 21:00:00,2016-08-28 21:20:00)",18.48,2016-08-28 21:00:00,2016-08-28,21:00:00,6,66
15988,A,2,"[2016-08-28 21:20:00,2016-08-28 21:40:00)",33.29,2016-08-28 21:20:00,2016-08-28,21:20:00,6,54
15989,A,2,"[2016-08-28 21:40:00,2016-08-28 22:00:00)",106.64,2016-08-28 21:40:00,2016-08-28,21:40:00,6,55
15990,A,2,"[2016-08-28 22:20:00,2016-08-28 22:40:00)",41.23,2016-08-28 22:20:00,2016-08-28,22:20:00,6,57
15991,A,2,"[2016-08-28 23:20:00,2016-08-28 23:40:00)",37.83,2016-08-28 23:20:00,2016-08-28,23:20:00,6,68
15992,A,2,"[2016-08-28 23:40:00,2016-08-29 00:00:00)",48.57,2016-08-28 23:40:00,2016-08-28,23:40:00,6,59
15993,A,2,"[2016-08-29 00:00:00,2016-08-29 00:20:00)",55.6,2016-08-29 00:00:00,2016-08-29,00:00:00,0,1
15994,A,2,"[2016-08-29 00:20:00,2016-08-29 00:40:00)",93.92,2016-08-29 00:20:00,2016-08-29,00:20:00,0,2
15995,A,2,"[2016-08-29 01:00:00,2016-08-29 01:20:00)",49.17,2016-08-29 01:00:00,2016-08-29,01:00:00,0,60
15996,A,2,"[2016-08-29 02:40:00,2016-08-29 03:00:00)",46.27,2016-08-29 02:40:00,2016-08-29,02:40:00,0,5
15997,A,2,"[2016-08-29 03:00:00,2016-08-29 03:20:00)",97.77,2016-08-29 03:00:00,2016-08-29,03:00:00,0,62
15998,A,2,"[2016-08-29 03:40:00,2016-08-29 04:00:00)",88.1,2016-08-29 03:40:00,2016-08-29,03:40:00,0,6
15999,A,2,"[2016-08-29 04:20:00,2016-08-29 04:40:00)",39.47,2016-08-29 04:20:00,2016-08-29,04:20:00,0,8
16000,A,2,"[2016-08-29 05:00:00,2016-08-29 05:20:00)",39.82,2016-08-29 05:00:00,2016-08-29,05:00:00,0,10
16001,A,2,"[2016-08-29 05:20:00,2016-08-29 05:40:00)",42.67,2016-08-29 05:20:00,2016-08-29,05:20:00,0,69
16002,A,2,"[2016-08-29 05:40:00,2016-08-29 06:00:00)",42.4,2016-08-29 05:40:00,2016-08-29,05:40:00,0,70
16003,A,2,"[2016-08-29 06:00:00,2016-08-29 06:20:00)",53.94,2016-08-29 06:00:00,2016-08-29,06:00:00,0,11
16004,A,2,"[2016-08-29 06:20:00,2016-08-29 06:40:00)",61.45,2016-08-29 06:20:00,2016-08-29,06:20:00,0,12
16005,A,2,"[2016-08-29 06:40:00,2016-08-29 07:00:00)",29.06,2016-08-29 06:40:00,2016-08-29,06:40:00,0,13
16006,A,2,"[2016-08-29 07:00:00,2016-08-29 07:20:00)",77.26,2016-08-29 07:00:00,2016-08-29,07:00:00,0,14
16007,A,2,"[2016-08-29 07:20:00,2016-08-29 07:40:00)",64.09,2016-08-29 07:20:00,2016-08-29,07:20:00,0,15
16008,A,2,"[2016-08-29 07:40:00,2016-08-29 08:00:00)",98.64,2016-08-29 07:40:00,2016-08-29,07:40:00,0,16
16009,A,2,"[2016-08-29 08:00:00,2016-08-29 08:20:00)",121.42,2016-08-29 08:00:00,2016-08-29,08:00:00,0,17
16010,A,2,"[2016-08-29 08:20:00,2016-08-29 08:40:00)",141.33,2016-08-29 08:20:00,2016-08-29,08:20:00,0,18
16011,A,2,"[2016-08-29 08:40:00,2016-08-29 09:00:00)",228.31,2016-08-29 08:40:00,2016-08-29,08:40:00,0,19
16012,A,2,"[2016-08-29 09:00:00,2016-08-29 09:20:00)",150.39,2016-08-29 09:00:00,2016-08-29,09:00:00,0,20
16013,A,2,"[2016-08-29 09:20:00,2016-08-29 09:40:00)",132.9,2016-08-29 09:20:00,2016-08-29,09:20:00,0,21
16014,A,2,"[2016-08-29 09:40:00,2016-08-29 10:00:00)",303.0,2016-08-29 09:40:00,2016-08-29,09:40:00,0,22
16015,A,2,"[2016-08-29 10:00:00,2016-08-29 10:20:00)",138.23,2016-08-29 10:00:00,2016-08-29,10:00:00,0,23
16016,A,2,"[2016-08-29 10:20:00,2016-08-29 10:40:00)",179.08,2016-08-29 10:20:00,2016-08-29,10:20:00,0,24
16017,A,2,"[2016-08-29 10:40:00,2016-08-29 11:00:00)",291.36,2016-08-29 10:40:00,2016-08-29,10:40:00,0,25
16018,A,2,"[2016-08-29 11:00:00,2016-08-29 11:20:00)",48.42,2016-08-29 11:00:00,2016-08-29,11:00:00,0,26
16019,A,2,"[2016-08-29 11:20:00,2016-08-29 11:40:00)",93.95,2016-08-29 11:20:00,2016-08-29,11:20:00,0,27
16020,A,2,"[2016-08-29 11:40:00,2016-08-29 12:00:00)",192.78,2016-08-29 11:40:00,2016-08-29,11:40:00,0,28
16021,A,2,"[2016-08-29 12:00:00,2016-08-29 12:20:00)",332.0,2016-08-29 12:00:00,2016-08-29,12:00:00,0,29
16022,A,2,"[2016-08-29 12:20:00,2016-08-29 12:40:00)",123.65,2016-08-29 12:20:00,2016-08-29,12:20:00,0,30
16023,A,2,"[2016-08-29 12:40:00,2016-08-29 13:00:00)",226.97,2016-08-29 12:40:00,2016-08-29,12:40:00,0,31
16024,A,2,"[2016-08-29 13:00:00,2016-08-29 13:20:00)",179.83,2016-08-29 13:00:00,2016-08-29,13:00:00,0,32
16025,A,2,"[2016-08-29 13:20:00,2016-08-29 13:40:00)",124.73,2016-08-29 13:20:00,2016-08-29,13:20:00,0,33
16026,A,2,"[2016-08-29 13:40:00,2016-08-29 14:00:00)",82.95,2016-08-29 13:40:00,2016-08-29,13:40:00,0,34
16027,A,2,"[2016-08-29 14:00:00,2016-08-29 14:20:00)",52.34,2016-08-29 14:00:00,2016-08-29,14:00:00,0,35
16028,A,2,"[2016-08-29 14:20:00,2016-08-29 14:40:00)",48.31,2016-08-29 14:20:00,2016-08-29,14:20:00,0,36
16029,A,2,"[2016-08-29 14:40:00,2016-08-29 15:00:00)",71.09,2016-08-29 14:40:00,2016-08-29,14:40:00,0,37
16030,A,2,"[2016-08-29 15:00:00,2016-08-29 15:20:00)",65.42,2016-08-29 15:00:00,2016-08-29,15:00:00,0,38
16031,A,2,"[2016-08-29 15:20:00,2016-08-29 15:40:00)",59.43,2016-08-29 15:20:00,2016-08-29,15:20:00,0,39
16032,A,2,"[2016-08-29 15:40:00,2016-08-29 16:00:00)",71.37,2016-08-29 15:40:00,2016-08-29,15:40:00,0,40
16033,A,2,"[2016-08-29 16:00:00,2016-08-29 16:20:00)",78.37,2016-08-29 16:00:00,2016-08-29,16:00:00,0,41
16034,A,2,"[2016-08-29 16:20:00,2016-08-29 16:40:00)",58.64,2016-08-29 16:20:00,2016-08-29,16:20:00,0,42
16035,A,2,"[2016-08-29 16:40:00,2016-08-29 17:00:00)",48.09,2016-08-29 16:40:00,2016-08-29,16:40:00,0,43
16036,A,2,"[2016-08-29 17:00:00,2016-08-29 17:20:00)",59.25,2016-08-29 17:00:00,2016-08-29,17:00:00,0,44
16037,A,2,"[2016-08-29 17:20:00,2016-08-29 17:40:00)",24.28,2016-08-29 17:20:00,2016-08-29,17:20:00,0,45
16038,A,2,"[2016-08-29 17:40:00,2016-08-29 18:00:00)",53.93,2016-08-29 17:40:00,2016-08-29,17:40:00,0,46
16039,A,2,"[2016-08-29 18:00:00,2016-08-29 18:20:00)",68.2,2016-08-29 18:00:00,2016-08-29,18:00:00,0,47
16040,A,2,"[2016-08-29 18:20:00,2016-08-29 18:40:00)",80.56,2016-08-29 18:20:00,2016-08-29,18:20:00,0,48
16041,A,2,"[2016-08-29 18:40:00,2016-08-29 19:00:00)",76.47,2016-08-29 18:40:00,2016-08-29,18:40:00,0,49
16042,A,2,"[2016-08-29 19:00:00,2016-08-29 19:20:00)",114.14,2016-08-29 19:00:00,2016-08-29,19:00:00,0,64
16043,A,2,"[2016-08-29 19:20:00,2016-08-29 19:40:00)",302.95,2016-08-29 19:20:00,2016-08-29,19:20:00,0,50
16044,A,2,"[2016-08-29 19:40:00,2016-08-29 20:00:00)",93.53,2016-08-29 19:40:00,2016-08-29,19:40:00,0,51
16045,A,2,"[2016-08-29 20:00:00,2016-08-29 20:20:00)",63.09,2016-08-29 20:00:00,2016-08-29,20:00:00,0,52
16046,A,2,"[2016-08-29 20:20:00,2016-08-29 20:40:00)",52.33,2016-08-29 20:20:00,2016-08-29,20:20:00,0,65
16047,A,2,"[2016-08-29 20:40:00,2016-08-29 21:00:00)",81.23,2016-08-29 20:40:00,2016-08-29,20:40:00,0,53
16048,A,2,"[2016-08-29 21:00:00,2016-08-29 21:20:00)",74.0,2016-08-29 21:00:00,2016-08-29,21:00:00,0,66
16049,A,2,"[2016-08-29 21:20:00,2016-08-29 21:40:00)",35.63,2016-08-29 21:20:00,2016-08-29,21:20:00,0,54
16050,A,2,"[2016-08-29 21:40:00,2016-08-29 22:00:00)",62.16,2016-08-29 21:40:00,2016-08-29,21:40:00,0,55
16051,A,2,"[2016-08-29 22:00:00,2016-08-29 22:20:00)",129.06,2016-08-29 22:00:00,2016-08-29,22:00:00,0,56
16052,A,2,"[2016-08-29 22:20:00,2016-08-29 22:40:00)",46.28,2016-08-29 22:20:00,2016-08-29,22:20:00,0,57
16053,A,2,"[2016-08-29 22:40:00,2016-08-29 23:00:00)",23.59,2016-08-29 22:40:00,2016-08-29,22:40:00,0,71
16054,A,2,"[2016-08-29 23:00:00,2016-08-29 23:20:00)",75.74,2016-08-29 23:00:00,2016-08-29,23:00:00,0,58
16055,A,2,"[2016-08-29 23:20:00,2016-08-29 23:40:00)",44.77,2016-08-29 23:20:00,2016-08-29,23:20:00,0,68
16056,A,2,"[2016-08-29 23:40:00,2016-08-30 00:00:00)",42.62,2016-08-29 23:40:00,2016-08-29,23:40:00,0,59
16057,A,2,"[2016-08-30 00:00:00,2016-08-30 00:20:00)",122.8,2016-08-30 00:00:00,2016-08-30,00:00:00,1,1
16058,A,2,"[2016-08-30 00:20:00,2016-08-30 00:40:00)",242.43,2016-08-30 00:20:00,2016-08-30,00:20:00,1,2
16059,A,2,"[2016-08-30 00:40:00,2016-08-30 01:00:00)",80.61,2016-08-30 00:40:00,2016-08-30,00:40:00,1,72
16060,A,2,"[2016-08-30 04:00:00,2016-08-30 04:20:00)",148.36,2016-08-30 04:00:00,2016-08-30,04:00:00,1,7
16061,A,2,"[2016-08-30 04:40:00,2016-08-30 05:00:00)",22.9,2016-08-30 04:40:00,2016-08-30,04:40:00,1,9
16062,A,2,"[2016-08-30 05:20:00,2016-08-30 05:40:00)",45.01,2016-08-30 05:20:00,2016-08-30,05:20:00,1,69
16063,A,2,"[2016-08-30 05:40:00,2016-08-30 06:00:00)",40.77,2016-08-30 05:40:00,2016-08-30,05:40:00,1,70
16064,A,2,"[2016-08-30 06:20:00,2016-08-30 06:40:00)",38.03,2016-08-30 06:20:00,2016-08-30,06:20:00,1,12
16065,A,2,"[2016-08-30 06:40:00,2016-08-30 07:00:00)",40.01,2016-08-30 06:40:00,2016-08-30,06:40:00,1,13
16066,A,2,"[2016-08-30 07:00:00,2016-08-30 07:20:00)",86.8,2016-08-30 07:00:00,2016-08-30,07:00:00,1,14
16067,A,2,"[2016-08-30 07:20:00,2016-08-30 07:40:00)",75.09,2016-08-30 07:20:00,2016-08-30,07:20:00,1,15
16068,A,2,"[2016-08-30 07:40:00,2016-08-30 08:00:00)",88.13,2016-08-30 07:40:00,2016-08-30,07:40:00,1,16
16069,A,2,"[2016-08-30 08:00:00,2016-08-30 08:20:00)",115.74,2016-08-30 08:00:00,2016-08-30,08:00:00,1,17
16070,A,2,"[2016-08-30 08:20:00,2016-08-30 08:40:00)",76.74,2016-08-30 08:20:00,2016-08-30,08:20:00,1,18
16071,A,2,"[2016-08-30 08:40:00,2016-08-30 09:00:00)",70.11,2016-08-30 08:40:00,2016-08-30,08:40:00,1,19
16072,A,2,"[2016-08-30 09:00:00,2016-08-30 09:20:00)",61.5,2016-08-30 09:00:00,2016-08-30,09:00:00,1,20
16073,A,2,"[2016-08-30 09:20:00,2016-08-30 09:40:00)",67.76,2016-08-30 09:20:00,2016-08-30,09:20:00,1,21
16074,A,2,"[2016-08-30 09:40:00,2016-08-30 10:00:00)",76.19,2016-08-30 09:40:00,2016-08-30,09:40:00,1,22
16075,A,2,"[2016-08-30 10:00:00,2016-08-30 10:20:00)",45.17,2016-08-30 10:00:00,2016-08-30,10:00:00,1,23
16076,A,2,"[2016-08-30 10:20:00,2016-08-30 10:40:00)",62.5,2016-08-30 10:20:00,2016-08-30,10:20:00,1,24
16077,A,2,"[2016-08-30 10:40:00,2016-08-30 11:00:00)",53.95,2016-08-30 10:40:00,2016-08-30,10:40:00,1,25
16078,A,2,"[2016-08-30 11:00:00,2016-08-30 11:20:00)",44.22,2016-08-30 11:00:00,2016-08-30,11:00:00,1,26
16079,A,2,"[2016-08-30 11:20:00,2016-08-30 11:40:00)",44.77,2016-08-30 11:20:00,2016-08-30,11:20:00,1,27
16080,A,2,"[2016-08-30 11:40:00,2016-08-30 12:00:00)",59.28,2016-08-30 11:40:00,2016-08-30,11:40:00,1,28
16081,A,2,"[2016-08-30 12:00:00,2016-08-30 12:20:00)",24.21,2016-08-30 12:00:00,2016-08-30,12:00:00,1,29
16082,A,2,"[2016-08-30 12:20:00,2016-08-30 12:40:00)",45.68,2016-08-30 12:20:00,2016-08-30,12:20:00,1,30
16083,A,2,"[2016-08-30 12:40:00,2016-08-30 13:00:00)",56.02,2016-08-30 12:40:00,2016-08-30,12:40:00,1,31
16084,A,2,"[2016-08-30 13:00:00,2016-08-30 13:20:00)",67.35,2016-08-30 13:00:00,2016-08-30,13:00:00,1,32
16085,A,2,"[2016-08-30 13:20:00,2016-08-30 13:40:00)",77.17,2016-08-30 13:20:00,2016-08-30,13:20:00,1,33
16086,A,2,"[2016-08-30 13:40:00,2016-08-30 14:00:00)",66.82,2016-08-30 13:40:00,2016-08-30,13:40:00,1,34
16087,A,2,"[2016-08-30 14:00:00,2016-08-30 14:20:00)",51.3,2016-08-30 14:00:00,2016-08-30,14:00:00,1,35
16088,A,2,"[2016-08-30 14:20:00,2016-08-30 14:40:00)",78.97,2016-08-30 14:20:00,2016-08-30,14:20:00,1,36
16089,A,2,"[2016-08-30 14:40:00,2016-08-30 15:00:00)",46.51,2016-08-30 14:40:00,2016-08-30,14:40:00,1,37
16090,A,2,"[2016-08-30 15:00:00,2016-08-30 15:20:00)",64.17,2016-08-30 15:00:00,2016-08-30,15:00:00,1,38
16091,A,2,"[2016-08-30 15:20:00,2016-08-30 15:40:00)",74.48,2016-08-30 15:20:00,2016-08-30,15:20:00,1,39
16092,A,2,"[2016-08-30 15:40:00,2016-08-30 16:00:00)",84.73,2016-08-30 15:40:00,2016-08-30,15:40:00,1,40
16093,A,2,"[2016-08-30 16:00:00,2016-08-30 16:20:00)",84.26,2016-08-30 16:00:00,2016-08-30,16:00:00,1,41
16094,A,2,"[2016-08-30 16:20:00,2016-08-30 16:40:00)",39.57,2016-08-30 16:20:00,2016-08-30,16:20:00,1,42
16095,A,2,"[2016-08-30 16:40:00,2016-08-30 17:00:00)",84.96,2016-08-30 16:40:00,2016-08-30,16:40:00,1,43
16096,A,2,"[2016-08-30 17:00:00,2016-08-30 17:20:00)",65.28,2016-08-30 17:00:00,2016-08-30,17:00:00,1,44
16097,A,2,"[2016-08-30 17:20:00,2016-08-30 17:40:00)",81.73,2016-08-30 17:20:00,2016-08-30,17:20:00,1,45
16098,A,2,"[2016-08-30 17:40:00,2016-08-30 18:00:00)",46.23,2016-08-30 17:40:00,2016-08-30,17:40:00,1,46
16099,A,2,"[2016-08-30 18:00:00,2016-08-30 18:20:00)",43.56,2016-08-30 18:00:00,2016-08-30,18:00:00,1,47
16100,A,2,"[2016-08-30 18:20:00,2016-08-30 18:40:00)",75.82,2016-08-30 18:20:00,2016-08-30,18:20:00,1,48
16101,A,2,"[2016-08-30 18:40:00,2016-08-30 19:00:00)",49.65,2016-08-30 18:40:00,2016-08-30,18:40:00,1,49
16102,A,2,"[2016-08-30 19:00:00,2016-08-30 19:20:00)",88.02,2016-08-30 19:00:00,2016-08-30,19:00:00,1,64
16103,A,2,"[2016-08-30 19:20:00,2016-08-30 19:40:00)",49.73,2016-08-30 19:20:00,2016-08-30,19:20:00,1,50
16104,A,2,"[2016-08-30 19:40:00,2016-08-30 20:00:00)",49.89,2016-08-30 19:40:00,2016-08-30,19:40:00,1,51
16105,A,2,"[2016-08-30 20:00:00,2016-08-30 20:20:00)",49.38,2016-08-30 20:00:00,2016-08-30,20:00:00,1,52
16106,A,2,"[2016-08-30 20:20:00,2016-08-30 20:40:00)",62.03,2016-08-30 20:20:00,2016-08-30,20:20:00,1,65
16107,A,2,"[2016-08-30 20:40:00,2016-08-30 21:00:00)",68.02,2016-08-30 20:40:00,2016-08-30,20:40:00,1,53
16108,A,2,"[2016-08-30 21:00:00,2016-08-30 21:20:00)",45.48,2016-08-30 21:00:00,2016-08-30,21:00:00,1,66
16109,A,2,"[2016-08-30 21:40:00,2016-08-30 22:00:00)",66.57,2016-08-30 21:40:00,2016-08-30,21:40:00,1,55
16110,A,2,"[2016-08-30 22:00:00,2016-08-30 22:20:00)",54.03,2016-08-30 22:00:00,2016-08-30,22:00:00,1,56
16111,A,2,"[2016-08-30 23:00:00,2016-08-30 23:20:00)",43.09,2016-08-30 23:00:00,2016-08-30,23:00:00,1,58
16112,A,2,"[2016-08-30 23:20:00,2016-08-30 23:40:00)",55.97,2016-08-30 23:20:00,2016-08-30,23:20:00,1,68
16113,A,2,"[2016-08-30 23:40:00,2016-08-31 00:00:00)",55.66,2016-08-30 23:40:00,2016-08-30,23:40:00,1,59
16114,A,2,"[2016-08-31 00:00:00,2016-08-31 00:20:00)",50.12,2016-08-31 00:00:00,2016-08-31,00:00:00,2,1
16115,A,2,"[2016-08-31 00:40:00,2016-08-31 01:00:00)",55.92,2016-08-31 00:40:00,2016-08-31,00:40:00,2,72
16116,A,2,"[2016-08-31 02:20:00,2016-08-31 02:40:00)",49.49,2016-08-31 02:20:00,2016-08-31,02:20:00,2,61
16117,A,2,"[2016-08-31 03:00:00,2016-08-31 03:20:00)",75.71,2016-08-31 03:00:00,2016-08-31,03:00:00,2,62
16118,A,2,"[2016-08-31 03:20:00,2016-08-31 03:40:00)",47.81,2016-08-31 03:20:00,2016-08-31,03:20:00,2,63
